STOXXID;SEDOL;ISIN;effectiveDate;weightFactor;capFactor
401632;5231485;DE0008404005;20240318;31518;1
658508;6585084;AU000000SUN6;20240318;865960;1
442048;7110753;CH0012214059;20240318;100677;1
615252;6152529;NZCENE0001S6;20240318;1765619;1
DVN;2480677;US25179M1036;20240318;184813;1
KEY;2490911;US4932671088;20240318;592717;1
POW;2697701;CA7392391016;20240318;296701;1
425305;4253059;DK0010244425;20240318;6532;1
274642;2492519;CA56501R1064;20240318;343445;1
US506X;BQRX1X3;US1746101054;20240318;243854;1
BMO;2076009;CA0636711016;20240318;86794;1
641440;6414401;JP3768600003;20240318;648966;1
TDpD;2897222;CA8911605092;20240318;136512;1
499187;5983816;CH0011075394;20240318;14563;1
IP;2465254;US4601461035;20240318;225159;1
CAG;2215460;US2058871029;20240318;276928;1
UPC;B01R311;US7591EP1005;20240318;406997;1
664256;6642569;JP3381000003;20240318;320560;1
US20RF;B3SPXZ3;NL0009434992;20240318;77753;1
654379;6543792;JP3386030005;20240318;459341;1
PXD;2690830;US7237871071;20240318;29756;1
F;2615468;US3453708600;20240318;600123;1
US40VL;B7Y8YR3;US25278X1090;20240318;37577;1
256612;2566124;CA8667961053;20240318;130059;1
659758;6597584;JP3362700001;20240318;219155;1
STB;2736035;US9029733048;20240318;166422;1
HBAN;2445966;US4461501045;20240318;542620;1
BBY;2094670;US0865161014;20240318;90272;1
DUK;B7VD3F2;US26441C2044;20240318;72970;1
RY;2754383;CA7800871021;20240318;69790;1
ETR;2317087;US29364G1031;20240318;66818;1
;2077303;CA6330671034;20240318;82700;1
GILD;2369174;US3755581036;20240318;89549;1
SO;2829601;US8425871071;20240318;92837;1
FITB;2336747;US3167731005;20240318;173039;1
P;2685717;US20825C1045;20240318;50871;1
HWP;BYX4D52;US40434L1052;20240318;196615;1
ED;2216850;US2091151041;20240318;65358;1
FNTG;BNBRDD4;US31620R3030;20240318;113968;1
SRE;2138158;US8168511090;20240318;76829;1
IBM;2005973;US4592001014;20240318;28194;1
RCI.B;2169051;CA7751092007;20240318;124228;1
PFG;2803014;US74251V1026;20240318;63280;1
COG;2162340;US1270971039;20240318;192327;1
AMGN;2023607;US0311621009;20240318;18599;1
US205T;B78C4Y8;US7185461040;20240318;30500;1
