,Date,Next_Trading_Day,Index_Symbol,Index_Name,Index_Type,Index_Currency,Index_Component_Count,Index_Mcap_Units,Index_Divisor,Internal_Number,ISIN,SEDOL,RIC,CUSIP,Instrument_Name,Country,Currency,Exchange,ICB,Shares,Free_Float,Capfactor,Weightfactor,Close_unadjusted_local,Close_adjusted_local,FX_local_to_Index_Currency,Mcap_Units_local,Mcap_Units_Index_Currency,Weight,Index_Close
92,3/19/2021,,SDGP,STXG18SD100 EUR P,Price,EUR,100,1347246783,466224,GIS,US3703341046,2367026,GIS.N,,General Mills Inc.,US,USD,New York Stock Exchange,45102020,,,1,131167,60.07,,0.8396659,7879202,6615897,0.49107,2889.7
93,3/19/2021,,SDGP,STXG18SD100 EUR P,Price,EUR,100,1347246783,466224,656387,SG1M77906915,6563875,AEMN.SI,,Ascendas Real Estate Investmen,SG,SGD,Singapore Exchange,35102030,,,1,3433597,3.08,,0.625215,10575479,6611948,0.49077,2889.7
94,3/19/2021,,SDGP,STXG18SD100 EUR P,Price,EUR,100,1347246783,466224,WU,US9598021098,B1F76F9,WU.N,,Western Union Co.,US,USD,New York Stock Exchange,50205015,,,1,318627,24.45,,0.8396659,7790430,6541359,0.48554,2889.7
95,3/19/2021,,SDGP,STXG18SD100 EUR P,Price,EUR,100,1347246783,466224,DUK,US26441C2044,B7VD3F2,DUK.N,,Duke Energy Corp.,US,USD,New York Stock Exchange,65102000,,,1,83975,92.72,,0.8396659,7786162,6537775,0.48527,2889.7
96,3/19/2021,,SDGP,STXG18SD100 EUR P,Price,EUR,100,1347246783,466224,649026,SG1U68934629,B1VQ5C0,KPLM.SI,,Keppel Corp. Ltd.,SG,SGD,Singapore Exchange,60101030,,,1,2022898,5.15,,0.625215,10417925,6513443,0.48346,2889.7
97,3/19/2021,,SDGP,STXG18SD100 EUR P,Price,EUR,100,1347246783,466224,SO,US8425871071,2829601,SO.N,,Southern Co.,US,USD,New York Stock Exchange,65101015,,,1,129065,59.7,,0.8396659,7705181,6469777,0.48022,2889.7
98,3/19/2021,,SDGP,STXG18SD100 EUR P,Price,EUR,100,1347246783,466224,RCI.B,CA7751092007,2169051,RCIb.TO,,Rogers Communications Inc. Cl,CA,CAD,Toronto Stock Exchange,15102015,,,1,152750,60.58,,0.671096,9253595,6210051,0.46094,2889.7
99,3/19/2021,,SDGP,STXG18SD100 EUR P,Price,EUR,100,1347246783,466224,ED,US2091151041,2216850,ED.N,,Consolidated Edison Inc.,US,USD,New York Stock Exchange,65101015,,,1,75960,72.3,,0.8396659,5491908,4611368,0.34228,2889.7
0,3/18/2022,,SDGP,STXG18SD100 EUR P,Price,EUR,100,1142841820,367784,71887,GB0007188757,718875,RIO.L,,RIO TINTO,GB,GBP,London Stock Exchange,55102000,,,1,432013,56.21,,1.1919663,24283451,28945055,2.53273,3107.37
1,3/18/2022,,SDGP,STXG18SD100 EUR P,Price,EUR,100,1142841820,367784,608625,AU000000FMG4,6086253,FMG.AX,,Fortescue Metals Group Ltd.,AU,AUD,Australian Securities Exchange,55102010,,,1,2065669,18.57,,0.6699271,38359473,25698051,2.24861,3107.37
2,3/18/2022,,SDGP,STXG18SD100 EUR P,Price,EUR,100,1142841820,367784,37178,GB0009252882,925288,GSK.L,,GLAXOSMITHKLINE,GB,GBP,London Stock Exchange,20103015,,,1,1246175,16.1,,1.1919663,20063418,23914917,2.09258,3107.37
3,3/18/2022,,SDGP,STXG18SD100 EUR P,Price,EUR,100,1142841820,367784,643532,HK0006000050,6435327,0006.HK,,POWER ASSETS HOLDINGS LTD,HK,HKD,Stock Exchange of Hong Kong,65101015,,,1,3679136,50.5,,0.1156972,185796368,21496120,1.88094,3107.37
4,3/18/2022,,SDGP,STXG18SD100 EUR P,Price,EUR,100,1142841820,367784,79087,GB0007908733,790873,SSE.L,,SCOTTISH & SOUTHERN ENERGY,GB,GBP,London Stock Exchange,65101015,,,1,1021108,16.88,,1.1919663,17236303,20545092,1.79772,3107.37
5,3/18/2022,,SDGP,STXG18SD100 EUR P,Price,EUR,100,1142841820,367784,617350,AU000000HVN7,6173508,HVN.AX,,Harvey Norman Holdings Ltd.,AU,AUD,Australian Securities Exchange,40401010,,,1,5700744,5.37,,0.6699271,30612995,20508475,1.79452,3107.37
6,3/18/2022,,SDGP,STXG18SD100 EUR P,Price,EUR,100,1142841820,367784,51152,GB0005603997,560399,LGEN.L,,LEGAL & GENERAL GRP,GB,GBP,London Stock Exchange,30301010,,,1,5506289,2.75,,1.1919663,15142295,18049105,1.57932,3107.37
7,3/18/2022,,SDGP,STXG18SD100 EUR P,Price,EUR,100,1142841820,367784,670262,AU000000JBH7,6702623,JBH.AX,,JB Hi-Fi Ltd.,AU,AUD,Australian Securities Exchange,40401030,,,1,541458,48.93,,0.6699271,26493540,17748740,1.55304,3107.37
8,3/18/2022,,SDGP,STXG18SD100 EUR P,Price,EUR,100,1142841820,367784,615252,NZCENE0001S6,6152529,CEN.NZ,,Contact Energy Ltd.,NZ,NZD,New Zealand Exchange,65101010,,,1,3444923,7.8,,0.6244148,26870399,16778275,1.46812,3107.37
9,3/18/2022,,SDGP,STXG18SD100 EUR P,Price,EUR,100,1142841820,367784,622010,AU000000RIO1,6220103,RIO.AX,,Rio Tinto Ltd.,AU,AUD,Australian Securities Exchange,55102000,,,1,223276,110.34,,0.6699271,24636274,16504507,1.44416,3107.37
10,3/18/2022,,SDGP,STXG18SD100 EUR P,Price,EUR,100,1142841820,367784,B04PZ7,SG1Q52922370,B04PZ72,SUNT.SI,,Suntec Real Estate Investment,SG,SGD,Singapore Exchange,35102030,,,1,14279935,1.7,,0.6674232,24275890,16202291,1.41772,3107.37
11,3/18/2022,,SDGP,STXG18SD100 EUR P,Price,EUR,100,1142841820,367784,479736,FR0010411983,B1LB9P6,SCOR.PA,,SCOR,FR,EUR,EURONEXT Paris,30302020,,,1,546470,28.03,,1,15317554,15317554,1.3403,3107.37
12,3/18/2022,,SDGP,STXG18SD100 EUR P,Price,EUR,100,1142841820,367784,NL403F,NL0010773842,BNG8PQ9,NN.AS,,NN GROUP,NL,EUR,EURONEXT Amsterdam,30301010,,,1,350152,43.38,,1,15189594,15189594,1.32911,3107.37
13,3/18/2022,,SDGP,STXG18SD100 EUR P,Price,EUR,100,1142841820,367784,517617,FR0000133308,5176177,ORAN.PA,,ORANGE,FR,EUR,EURONEXT Paris,15102015,,,1,1439641,10.542,,1,15176695,15176695,1.32798,3107.37
14,3/18/2022,,SDGP,STXG18SD100 EUR P,Price,EUR,100,1142841820,367784,POW,CA7392391016,2697701,POW.TO,,Power Corp. of Canada,CA,CAD,Toronto Stock Exchange,30301010,,,1,550743,38.35,,0.7163838,21120994,15130738,1.32396,3107.37
15,3/18/2022,,SDGP,STXG18SD100 EUR P,Price,EUR,100,1142841820,367784,PFE,US7170811035,2684703,PFE.N,,Pfizer Inc.,US,USD,NYSE,20103015,,,1,305734,54.51,,0.9051003,16665560,15084004,1.31987,3107.37
16,3/18/2022,,SDGP,STXG18SD100 EUR P,Price,EUR,100,1142841820,367784,471310,FR0013269123,BDT88L2,RUBF.PA,,RUBIS,FR,EUR,EURONEXT Paris,40401030,,,1,549476,26.71,,1,14676504,14676504,1.28421,3107.37
17,3/18/2022,,SDGP,STXG18SD100 EUR P,Price,EUR,100,1142841820,367784,B06QFB,GB00B06QFB75,B06QFB7,IGG.L,,IG GRP HLDG,GB,GBP,London Stock Exchange,30202015,,,1,1519111,8.07,,1.1919663,12259226,14612584,1.27862,3107.37
18,3/18/2022,,SDGP,STXG18SD100 EUR P,Price,EUR,100,1142841820,367784,647453,JP3726800000,6474535,2914.T,,Japan Tobacco Inc.,JP,JPY,Tokyo Stock Exchange,45103010,,,1,946732,2032,,0.0075947,1923759424,14610376,1.27843,3107.37
19,3/18/2022,,SDGP,STXG18SD100 EUR P,Price,EUR,100,1142841820,367784,217052,CA1360691010,2170525,CM.TO,,Canadian Imperial Bank of Comm,CA,CAD,Toronto Stock Exchange,30101010,,,1,123185,163.39,,0.7163838,20127197,14418798,1.26166,3107.37
20,3/18/2022,,SDGP,STXG18SD100 EUR P,Price,EUR,100,1142841820,367784,681075,SG1T75931496,B02PY11,STEL.SI,,Singapore Telecommunications L,SG,SGD,Singapore Exchange,15102015,,,1,8303472,2.56,,0.6674232,21256888,14187340,1.24141,3107.37
21,3/18/2022,,SDGP,STXG18SD100 EUR P,Price,EUR,100,1142841820,367784,726261,FR0000045072,7262610,CAGR.PA,,CREDIT AGRICOLE,FR,EUR,EURONEXT Paris,30101010,,,1,1290906,10.894,,1,14063130,14063130,1.23054,3107.37
22,3/18/2022,,SDGP,STXG18SD100 EUR P,Price,EUR,100,1142841820,367784,B00D9P,BE0003810273,B00D9P6,PROX.BR,,PROXIMUS,BE,EUR,EURONEXT Brussels,15102015,,,1,825107,16.85,,1,13903053,13903053,1.21653,3107.37
23,3/18/2022,,SDGP,STXG18SD100 EUR P,Price,EUR,100,1142841820,367784,659678,JP3898400001,6596785,8058.T,,Mitsubishi Corp.,JP,JPY,Tokyo Stock Exchange,50203000,,,1,399836,4296,,0.0075947,1717695456,13045382,1.14149,3107.37
24,3/18/2022,,SDGP,STXG18SD100 EUR P,Price,EUR,100,1142841820,367784,PPL,US69351T1060,2680905,PPL.N,,PPL Corp.,US,USD,NYSE,65101015,,,1,530681,26.67,,0.9051003,14153262,12810122,1.1209,3107.37
25,3/18/2022,,SDGP,STXG18SD100 EUR P,Price,EUR,100,1142841820,367784,725147,IT0003153415,7251470,SRG.MI,,SNAM RETE GAS,IT,EUR,EURONEXT Milan,60101035,,,1,2594158,4.925,,1,12776228,12776228,1.11793,3107.37
26,3/18/2022,,SDGP,STXG18SD100 EUR P,Price,EUR,100,1142841820,367784,681042,HK0083000502,6810429,0083.HK,,Sino Land Co. Ltd.,HK,HKD,Stock Exchange of Hong Kong,35101010,,,1,10453173,10.54,,0.1156972,110176443,12747106,1.11539,3107.37
27,3/18/2022,,SDGP,STXG18SD100 EUR P,Price,EUR,100,1142841820,367784,BMO,CA0636711016,2076009,BMO.TO,,Bank of Montreal,CA,CAD,Toronto Stock Exchange,30101010,,,1,114005,152.67,,0.7163838,17405143,12468763,1.09103,3107.37
28,3/18/2022,,SDGP,STXG18SD100 EUR P,Price,EUR,100,1142841820,367784,BNS,CA0641491075,2076281,BNS.TO,,Bank of Nova Scotia,CA,CAD,Toronto Stock Exchange,30101010,,,1,187430,92.77,,0.7163838,17387881,12456396,1.08995,3107.37
29,3/18/2022,,SDGP,STXG18SD100 EUR P,Price,EUR,100,1142841820,367784,642012,SG1M51904654,6420129,CMLT.SI,,CAPTIALAND INT COMM TRUST,SG,SGD,Singapore Exchange,35102045,,,1,8520239,2.19,,0.6674232,18659323,12453665,1.08971,3107.37
30,3/18/2022,,SDGP,STXG18SD100 EUR P,Price,EUR,100,1142841820,367784,ED,US2091151041,2216850,ED.N,,Consolidated Edison Inc.,US,USD,NYSE,65101015,,,1,154077,88.7,,0.9051003,13666630,12369671,1.08236,3107.37
31,3/18/2022,,SDGP,STXG18SD100 EUR P,Price,EUR,100,1142841820,367784,619091,HK0002007356,6097017,0002.HK,,CLP Holdings Ltd.,HK,HKD,Stock Exchange of Hong Kong,65101015,,,1,1409162,75.85,,0.1156972,106884938,12366288,1.08206,3107.37
32,3/18/2022,,SDGP,STXG18SD100 EUR P,Price,EUR,100,1142841820,367784,659668,JP3902900004,6335171,8306.T,,Mitsubishi UFJ Financial Group,JP,JPY,Tokyo Stock Exchange,30101010,,,1,2124678,761.1,,0.0075947,1617092426,12281332,1.07463,3107.37
33,3/18/2022,,SDGP,STXG18SD100 EUR P,Price,EUR,100,1142841820,367784,625134,JP3500610005,6421553,8308.T,,Resona Holdings Inc.,JP,JPY,Tokyo Stock Exchange,30101010,,,1,2992788,530.8,,0.0075947,1588571870,12064727,1.05568,3107.37
34,3/18/2022,,SDGP,STXG18SD100 EUR P,Price,EUR,100,1142841820,367784,AU01JO,AU000000EVN4,B3X0F91,EVN.AX,,EVOLUTION MINING,AU,AUD,Australian Securities Exchange,55103025,,,1,3960702,4.47,,0.6699271,17704338,11860616,1.03782,3107.37
35,3/18/2022,,SDGP,STXG18SD100 EUR P,Price,EUR,100,1142841820,367784,656387,SG1M77906915,6563875,AEMN.SI,,Ascendas Real Estate Investmen,SG,SGD,Singapore Exchange,35102030,,,1,6102644,2.9,,0.6674232,17697668,11811834,1.03355,3107.37
36,3/18/2022,,SDGP,STXG18SD100 EUR P,Price,EUR,100,1142841820,367784,663376,HK0000608585,BM94GQ4,0017.HK,,New World Development Co. Ltd.,HK,HKD,Stock Exchange of Hong Kong,35101010,,,1,3232970,31.4,,0.1156972,101515258,11745031,1.0277,3107.37
37,3/18/2022,,SDGP,STXG18SD100 EUR P,Price,EUR,100,1142841820,367784,626551,SG1L01001701,6175203,DBSM.SI,,DBS Group Holdings Ltd.,SG,SGD,Singapore Exchange,30101010,,,1,503538,34.76,,0.6674232,17502981,11681895,1.02218,3107.37
38,3/18/2022,,SDGP,STXG18SD100 EUR P,Price,EUR,100,1142841820,367784,691678,SG1M31001969,6916781,UOBH.SI,,United Overseas Bank Ltd.,SG,SGD,Singapore Exchange,30101010,,,1,544200,32.07,,0.6674232,17452494,11648199,1.01923,3107.37
39,3/18/2022,,SDGP,STXG18SD100 EUR P,Price,EUR,100,1142841820,367784,499187,CH0011075394,5983816,ZURN.S,,ZURICH INSURANCE GROUP,CH,CHF,SIX Swiss Exchange,30302010,,,1,26959,444.8,,0.9693211,11991363,11623481,1.01707,3107.37
40,3/18/2022,,SDGP,STXG18SD100 EUR P,Price,EUR,100,1142841820,367784,JP609N,JP3752900005,BYT8143,6178.T,,JAPAN POST HOLDINGS,JP,JPY,Tokyo Stock Exchange,30301010,,,1,1580150,958.9,,0.0075947,1515205835,11507534,1.00692,3107.37
41,3/18/2022,,SDGP,STXG18SD100 EUR P,Price,EUR,100,1142841820,367784,506506,SE0005190238,B97C733,TEL2b.ST,,TELE2 B,SE,SEK,NASDAQ  Stockholm AB,15102015,,,1,934662,127.6,,0.0961377,119262871,11465658,1.00326,3107.37
42,3/18/2022,,SDGP,STXG18SD100 EUR P,Price,EUR,100,1142841820,367784,IBM,US4592001014,2005973,IBM.N,,International Business Machine,US,USD,NYSE,10101010,,,1,98234,128.76,,0.9051003,12648610,11448261,1.00174,3107.37
43,3/18/2022,,SDGP,STXG18SD100 EUR P,Price,EUR,100,1142841820,367784,641440,JP3768600003,6414401,1808.T,,Haseko Corp.,JP,JPY,Tokyo Stock Exchange,50101010,,,1,1013787,1484,,0.0075947,1504459908,11425922,0.99978,3107.37
44,3/18/2022,,SDGP,STXG18SD100 EUR P,Price,EUR,100,1142841820,367784,528586,CH0014852781,7437805,SLHN.S,,SWISS LIFE HLDG,CH,CHF,SIX Swiss Exchange,30301010,,,1,20170,582.4,,0.9693211,11747008,11386623,0.99634,3107.37
45,3/18/2022,,SDGP,STXG18SD100 EUR P,Price,EUR,100,1142841820,367784,TDpD,CA8911605092,2897222,TD.TO,,Toronto-Dominion Bank,CA,CAD,Toronto Stock Exchange,30101010,,,1,154655,101.79,,0.7163838,15742332,11277552,0.9868,3107.37
46,3/18/2022,,SDGP,STXG18SD100 EUR P,Price,EUR,100,1142841820,367784,656302,JP3890350006,6563024,8316.T,,Sumitomo Mitsui Financial Grou,JP,JPY,Tokyo Stock Exchange,30101010,,,1,358495,4069,,0.0075947,1458716155,11078512,0.96938,3107.37
47,3/18/2022,,SDGP,STXG18SD100 EUR P,Price,EUR,100,1142841820,367784,658508,AU000000SUN6,6585084,SUN.AX,,SUNCORP GROUP LTD.,AU,AUD,Australian Securities Exchange,30301010,,,1,1435647,11.35,,0.6699271,16294593,10916190,0.95518,3107.37
48,3/18/2022,,SDGP,STXG18SD100 EUR P,Price,EUR,100,1142841820,367784,DUK,US26441C2044,B7VD3F2,DUK.N,,Duke Energy Corp.,US,USD,NYSE,65102000,,,1,113291,105.05,,0.9051003,11901220,10771797,0.94254,3107.37
49,3/18/2022,,SDGP,STXG18SD100 EUR P,Price,EUR,100,1142841820,367784,RY,CA7800871021,2754383,RY.TO,,Royal Bank of Canada,CA,CAD,Toronto Stock Exchange,30101010,,,1,105237,142.13,,0.7163838,14957335,10715192,0.93759,3107.37
50,3/18/2022,,SDGP,STXG18SD100 EUR P,Price,EUR,100,1142841820,367784,SO,US8425871071,2829601,SO.N,,Southern Co.,US,USD,NYSE,65101015,,,1,173454,68.03,,0.9051003,11800076,10680252,0.93453,3107.37
51,3/18/2022,,SDGP,STXG18SD100 EUR P,Price,EUR,100,1142841820,367784,ETR,US29364G1031,2317087,ETR.N,,Entergy Corp.,US,USD,NYSE,65101015,,,1,106829,109.45,,0.9051003,11692434,10582826,0.92601,3107.37
52,3/18/2022,,SDGP,STXG18SD100 EUR P,Price,EUR,100,1142841820,367784,JP407J,JP3117700009,BH0VTS2,7167.T,,MEBUKI FINANCIAL GROUP,JP,JPY,Tokyo Stock Exchange,30101010,,,1,5243909,260,,0.0075947,1363416340,10354738,0.90605,3107.37
53,3/18/2022,,SDGP,STXG18SD100 EUR P,Price,EUR,100,1142841820,367784,625024,JP3885780001,6591014,8411.T,,Mizuho Financial Group Inc.,JP,JPY,Tokyo Stock Exchange,30101010,,,1,847032,1602.5,,0.0075947,1357368780,10308809,0.90203,3107.37
54,3/18/2022,,SDGP,STXG18SD100 EUR P,Price,EUR,100,1142841820,367784,IT602J,IT0003796171,BYYN701,PST.MI,,POSTE ITALIANE,IT,EUR,EURONEXT Milan,30301010,,,1,1021731,10.075,,1,10293940,10293940,0.90073,3107.37
55,3/18/2022,,SDGP,STXG18SD100 EUR P,Price,EUR,100,1142841820,367784,774563,FR0000064578,7745638,CVO.PA,,COVIVIO,FR,EUR,EURONEXT Paris,35102030,,,1,141125,72.14,,1,10180758,10180758,0.89083,3107.37
56,3/18/2022,,SDGP,STXG18SD100 EUR P,Price,EUR,100,1142841820,367784,442048,CH0012214059,7110753,HOLN.S,,Holcim,CH,CHF,SIX Swiss Exchange,50101030,,,1,222335,46.55,,0.9693211,10349694,10032177,0.87783,3107.37
57,3/18/2022,,SDGP,STXG18SD100 EUR P,Price,EUR,100,1142841820,367784,400169,BE0974264930,B86S2N0,AGES.BR,,AGEAS,BE,EUR,EURONEXT Brussels,30301010,,,1,219173,45.62,,1,9998672,9998672,0.8749,3107.37
58,3/18/2022,,SDGP,STXG18SD100 EUR P,Price,EUR,100,1142841820,367784,SRE,US8168511090,2138158,SRE.N,,Sempra,US,USD,NYSE,65102000,,,1,68103,156.29,,0.9051003,10643818,9633723,0.84296,3107.37
59,3/18/2022,,SDGP,STXG18SD100 EUR P,Price,EUR,100,1142841820,367784,401632,DE0008404005,5231485,ALVG.DE,,ALLIANZ,DE,EUR,Deutsche Boerse,30302010,,,1,45023,211.9,,1,9540374,9540374,0.83479,3107.37
60,3/18/2022,,SDGP,STXG18SD100 EUR P,Price,EUR,100,1142841820,367784,FNTG,US31620R3030,BNBRDD4,FNF.N,,FNF Group,US,USD,NYSE,30302025,,,1,209024,49.93,,0.9051003,10436568,9446141,0.82655,3107.37
61,3/18/2022,,SDGP,STXG18SD100 EUR P,Price,EUR,100,1142841820,367784,PFG,US74251V1026,2803014,PFG.OQ,,Principal Financial Group Inc.,US,USD,NASDAQ,30301010,,,1,147616,70.03,,0.9051003,10337548,9356518,0.81871,3107.37
62,3/18/2022,,SDGP,STXG18SD100 EUR P,Price,EUR,100,1142841820,367784,470774,FR0000130577,4380429,PUBP.PA,,PUBLICIS GRP,FR,EUR,EURONEXT Paris,40301020,,,1,161328,57.82,,1,9327985,9327985,0.81621,3107.37
63,3/18/2022,,SDGP,STXG18SD100 EUR P,Price,EUR,100,1142841820,367784,STX,IE00BKVD2N49,BKVD2N4,STX.OQ,,SEAGATE TECHNOLOGY HOLDINGS,US,USD,NASDAQ,10102030,,,1,107929,94.32,,0.9051003,10179863,9213797,0.80622,3107.37
64,3/18/2022,,SDGP,STXG18SD100 EUR P,Price,EUR,100,1142841820,367784,PEG,US7445731067,2707677,PEG.N,,Public Service Enterprise Grou,US,USD,NYSE,65101015,,,1,152055,66.8,,0.9051003,10157274,9193352,0.80443,3107.37
65,3/18/2022,,SDGP,STXG18SD100 EUR P,Price,EUR,100,1142841820,367784,274642,CA56501R1064,2492519,MFC.TO,,Manulife Financial Corp.,CA,CAD,Toronto Stock Exchange,30301010,,,1,499393,25.57,,0.7163838,12769479,9147848,0.80045,3107.37
66,3/18/2022,,SDGP,STXG18SD100 EUR P,Price,EUR,100,1142841820,367784,LU501L,LU0775917882,B8K9X70,GYC.DE,,GRAND CITY PROPERTIES,DE,EUR,Deutsche Boerse,35101010,,,1,448214,20.36,,1,9125637,9125637,0.7985,3107.37
67,3/18/2022,,SDGP,STXG18SD100 EUR P,Price,EUR,100,1142841820,367784,RCI.B,CA7751092007,2169051,RCIb.TO,,Rogers Communications Inc. Cl,CA,CAD,Toronto Stock Exchange,15102015,,,1,188668,67.5,,0.7163838,12735090,9123212,0.79829,3107.37
68,3/18/2022,,SDGP,STXG18SD100 EUR P,Price,EUR,100,1142841820,367784,NA,CA6330671034,2077303,NA.TO,,National Bank of Canada,CA,CAD,Toronto Stock Exchange,30101010,,,1,125684,100.83,,0.7163838,12672718,9078530,0.79438,3107.37
69,3/18/2022,,SDGP,STXG18SD100 EUR P,Price,EUR,100,1142841820,367784,609128,AU000000BEN6,6091280,BEN.AX,,Bendigo & Adelaide Bank Ltd.,AU,AUD,Australian Securities Exchange,30101010,,,1,1316292,10.1,,0.6699271,13294549,8906379,0.77932,3107.37
70,3/18/2022,,SDGP,STXG18SD100 EUR P,Price,EUR,100,1142841820,367784,465145,AT0000743059,4651459,OMVV.VI,,OMV,AT,EUR,Vienna Stock Exchange,60101000,,,1,208474,42.31,,1,8820535,8820535,0.77181,3107.37
71,3/18/2022,,SDGP,STXG18SD100 EUR P,Price,EUR,100,1142841820,367784,KEY,US4932671088,2490911,KEY.N,,KeyCorp,US,USD,NYSE,30101010,,,1,396716,23.93,,0.9051003,9493414,8592492,0.75185,3107.37
72,3/18/2022,,SDGP,STXG18SD100 EUR P,Price,EUR,100,1142841820,367784,256612,CA8667961053,2566124,SLF.TO,,Sun Life Financial Inc.,CA,CAD,Toronto Stock Exchange,30301010,,,1,170657,70.18,,0.7163838,11976708,8579920,0.75075,3107.37
73,3/18/2022,,SDGP,STXG18SD100 EUR P,Price,EUR,100,1142841820,367784,557955,FI0009007132,5579550,FORTUM.HE,,FORTUM,FI,EUR,NASDAQ  Helsinki,65101015,,,1,466769,18.37,,1,8574547,8574547,0.75028,3107.37
74,3/18/2022,,SDGP,STXG18SD100 EUR P,Price,EUR,100,1142841820,367784,BEL,US92343V1044,2090571,VZ.N,,Verizon Communications Inc.,US,USD,NYSE,15102015,,,1,186280,50.8,,0.9051003,9463024,8564986,0.74945,3107.37
75,3/18/2022,,SDGP,STXG18SD100 EUR P,Price,EUR,100,1142841820,367784,DE2070,DE0008303504,5735631,TEGG.DE,,TAG IMMOBILIEN AG,DE,EUR,Deutsche Boerse,35101010,,,1,389740,21.73,,1,8469050,8469050,0.74105,3107.37
76,3/18/2022,,SDGP,STXG18SD100 EUR P,Price,EUR,100,1142841820,367784,B05NXN,KYG9828G1082,B05NXN7,0868.HK,,XINYI GLASS HOLDINGS,HK,HKD,Stock Exchange of Hong Kong,50203020,,,1,3584924,20,,0.1156972,71698480,8295313,0.72585,3107.37
77,3/18/2022,,SDGP,STXG18SD100 EUR P,Price,EUR,100,1142841820,367784,GIS,US3703341046,2367026,GIS.N,,General Mills Inc.,US,USD,NYSE,45102020,,,1,145338,62.41,,0.9051003,9070545,8209753,0.71836,3107.37
78,3/18/2022,,SDGP,STXG18SD100 EUR P,Price,EUR,100,1142841820,367784,US506X,US1746101054,BQRX1X3,CFG.N,,CITIZENS FINANCIAL GROUP,US,USD,NYSE,30101010,,,1,183315,49.25,,0.9051003,9028264,8171484,0.71501,3107.37
79,3/18/2022,,SDGP,STXG18SD100 EUR P,Price,EUR,100,1142841820,367784,662460,AU000000NAB4,6624608,NAB.AX,,National Australia Bank Ltd.,AU,AUD,Australian Securities Exchange,30101010,,,1,390610,31.21,,0.6699271,12190938,8167040,0.71463,3107.37
80,3/18/2022,,SDGP,STXG18SD100 EUR P,Price,EUR,100,1142841820,367784,LK,US5398301094,2522096,LMT.N,,Lockheed Martin Corp.,US,USD,NYSE,50201020,,,1,21118,426.18,,0.9051003,9000069,8145965,0.71278,3107.37
81,3/18/2022,,SDGP,STXG18SD100 EUR P,Price,EUR,100,1142841820,367784,626897,JP3499800005,6268976,8593.T,,MITSUBISHI HC CAPITAL,JP,JPY,Tokyo Stock Exchange,30201025,,,1,1863649,569,,0.0075947,1060416281,8053544,0.70469,3107.37
82,3/18/2022,,SDGP,STXG18SD100 EUR P,Price,EUR,100,1142841820,367784,CDIC,US14149Y1082,2175672,CAH.N,,Cardinal Health Inc.,US,USD,NYSE,20103015,,,1,154244,57.29,,0.9051003,8836639,7998044,0.69984,3107.37
83,3/18/2022,,SDGP,STXG18SD100 EUR P,Price,EUR,100,1142841820,367784,FITB,US3167731005,2336747,FITB.OQ,,Fifth Third Bancorp,US,USD,NASDAQ,30101010,,,1,186600,46.69,,0.9051003,8712354,7885554,0.69,3107.37
84,3/18/2022,,SDGP,STXG18SD100 EUR P,Price,EUR,100,1142841820,367784,US20RF,NL0009434992,B3SPXZ3,LYB.N,,LYONDELLBASELL INDUSTRIES,US,USD,NYSE,55201020,,,1,84763,102.43,,0.9051003,8682274,7858329,0.68761,3107.37
85,3/18/2022,,SDGP,STXG18SD100 EUR P,Price,EUR,100,1142841820,367784,DTE,US2333311072,2280220,DTE.N,,DTE Energy Co.,US,USD,NYSE,65101015,,,1,66712,126.07,,0.9051003,8410382,7612239,0.66608,3107.37
86,3/18/2022,,SDGP,STXG18SD100 EUR P,Price,EUR,100,1142841820,367784,MET,US59156R1086,2573209,MET.N,,MetLife Inc.,US,USD,NYSE,30301010,,,1,121272,68.45,,0.9051003,8301068,7513299,0.65742,3107.37
87,3/18/2022,,SDGP,STXG18SD100 EUR P,Price,EUR,100,1142841820,367784,HBAN,US4461501045,2445966,HBAN.OQ,,Huntington Bancshares Inc.,US,USD,NASDAQ,30101010,,,1,546003,15.12,,0.9051003,8255565,7472115,0.65382,3107.37
88,3/18/2022,,SDGP,STXG18SD100 EUR P,Price,EUR,100,1142841820,367784,STB,US9029733048,2736035,USB.N,,U.S. Bancorp,US,USD,NYSE,30101010,,,1,143481,56.53,,0.9051003,8110981,7341251,0.64237,3107.37
89,3/18/2022,,SDGP,STXG18SD100 EUR P,Price,EUR,100,1142841820,367784,405671,IT0000062072,4056719,GASI.MI,,ASSICURAZIONI GENERALI,IT,EUR,EURONEXT Milan,30302010,,,1,386198,18.775,,1,7250867,7250867,0.63446,3107.37
90,3/18/2022,,SDGP,STXG18SD100 EUR P,Price,EUR,100,1142841820,367784,469678,DE000PAH0038,7101069,PSHG_p.DE,,PORSCHE PREF,DE,EUR,Deutsche Boerse,40101020,,,1,87166,82.16,,1,7161559,7161559,0.62664,3107.37
91,3/18/2022,,SDGP,STXG18SD100 EUR P,Price,EUR,100,1142841820,367784,IP,US4601461035,2465254,IP.N,,International Paper Co.,US,USD,NYSE,55101015,,,1,174484,45.01,,0.9051003,7853525,7108228,0.62198,3107.37
92,3/18/2022,,SDGP,STXG18SD100 EUR P,Price,EUR,100,1142841820,367784,DE305Z,DE000EVNK013,B5ZQ9D3,EVKn.DE,,EVONIK INDUSTRIES,DE,EUR,Deutsche Boerse,55201020,,,1,275909,25.63,,1,7071548,7071548,0.61877,3107.37
