,Date,Index_Symbol,Index_Name,Index_Type,Index_Currency,Index_Close,Index_Component_Count,Index_Mcap_Units,Index_Divisor,Internal_Number,ISIN,SEDOL,RIC,CUSIP,Instrument_Name,Country,Currency,Exchange,ICB,Shares,Free_Float,Capfactor,Weightfactor_calc,Close_unadjusted_local,FX_local_to_Index_Currency,Mcap_Units_local,Mcap_Units_Index_Currency,Weight,Cutoff,ADTV_3M_EUR,ADTV_Cap_Screen,Liquidity_Test,New_Weight,New_Weight_Sum,New_Mcap
159,3/23/2020,SDGP,STXG18SD100 EUR P,Price,EUR,1844.12,100,866359568,469796,CCL,PA1436583006,2523044,CCL.N,,Carnival Corp.,US,USD,New York Stock Exchange,5759,,,1,755640,12,0.9294113,7855848,7301314,0.0084276,2/28/2020,269899322.6,674748306.5,PASS,0.008563912,1,7419427.15
160,3/23/2020,SDGP,STXG18SD100 EUR P,Price,EUR,1844.12,100,866359568,469796,B0PB4M,HK0823032773,B0PB4M7,0823.HK,,Link Real Estate Investment Tr,HK,HKD,Hong Kong Stock Exchange,8672,,,1,1088312,63.75,0.1198344,60107835,7202986,0.0083141,2/28/2020,61479490.71,153698726.8,PASS,0.008448576,1,7319504.873
161,3/23/2020,SDGP,STXG18SD100 EUR P,Price,EUR,1844.12,100,866359568,469796,413366,FR0000131104,7309681,BNPP.PA,,BNP PARIBAS,FR,EUR,EURONEXT (FR),8355,,,1,326773,25.425,1,7197919,7197919,0.0083082,2/28/2020,191279362.9,478198407.3,PASS,0.008442581,1,7314310.675
162,3/23/2020,SDGP,STXG18SD100 EUR P,Price,EUR,1844.12,100,866359568,469796,NOB,US9497461015,2649100,WFC.N,,Wells Fargo & Co.,US,USD,New York Stock Exchange,8355,,,1,347453,25.25,0.9294113,7600755,7064228,0.0081539,2/28/2020,950782691.8,2376956730,PASS,0.008285785,1,7178469.201
163,3/23/2020,SDGP,STXG18SD100 EUR P,Price,EUR,1844.12,100,866359568,469796,499187,CH0011075394,5983816,ZURN.S,,ZURICH INSURANCE GROUP,CH,CHF,SIX Swiss Exchange,8532,,,1,31499,271,0.9458949,7395590,6995451,0.0080745,2/28/2020,156271454.7,390678636.8,PASS,0.008205101,1,7108567.626
164,3/23/2020,SDGP,STXG18SD100 EUR P,Price,EUR,1844.12,100,866359568,469796,IBM,US4592001014,2005973,IBM.N,,International Business Machine,US,USD,New York Stock Exchange,9533,,,1,91646,94.77,0.9294113,7524548,6993400,0.0080722,2/28/2020,630718318.4,1576795796,PASS,0.008202764,1,7106542.769
165,3/23/2020,SDGP,STXG18SD100 EUR P,Price,EUR,1844.12,100,866359568,469796,624226,SG1B51001017,6242260,JCYC.SI,,Jardine Cycle & Carriage Ltd.,SG,SGD,Singapore Exchange,5379,,,1,733568,17.13,0.6365981,10886663,6930429,0.0079995,2/28/2020,6616633.076,16541582.69,PASS,0.008128888,1,7042539.689
166,3/23/2020,SDGP,STXG18SD100 EUR P,Price,EUR,1844.12,100,866359568,469796,BEN,US3546131018,2350684,BEN.N,,Franklin Resources Inc.,US,USD,New York Stock Exchange,8771,,,1,560415,15.3,0.9294113,7428441,6904077,0.0079691,2/28/2020,100048796.5,250121991.3,PASS,0.008097996,1,7015776.366
167,3/23/2020,SDGP,STXG18SD100 EUR P,Price,EUR,1844.12,100,866359568,469796,401632,DE0008404005,5231485,ALVG.DE,,ALLIANZ,DE,EUR,XETRA (DE),8532,,,1,60422,131.74,1,6896194,6896194,0.00796,2/28/2020,257451957.5,643629893.8,PASS,0.008088749,1,7007764.976
168,3/23/2020,SDGP,STXG18SD100 EUR P,Price,EUR,1844.12,100,866359568,469796,BEL,US92343V1044,2090571,VZ.N,,Verizon Communications Inc.,US,USD,New York Stock Exchange,6535,,,1,167890,50.31,0.9294113,7317690,6801144,0.0078503,2/28/2020,738456602.7,1846141507,PASS,0.007977275,1,6911188.115
169,3/23/2020,SDGP,STXG18SD100 EUR P,Price,EUR,1844.12,100,866359568,469796,478165,CH0126881561,B545MG5,SRENH.S,,SWISS REINSURANCE COMPANY,CH,CHF,SIX Swiss Exchange,8538,,,1,148734,55.8,0.9458949,7190165,6801140,0.0078503,2/28/2020,111485814.8,278714537,PASS,0.007977275,1,6911188.115
170,3/23/2020,SDGP,STXG18SD100 EUR P,Price,EUR,1844.12,100,866359568,469796,BMO,CA0636711016,2076009,BMO.TO,,Bank of Montreal,CA,CAD,Toronto Stock Exchange,8355,,,1,216118,56.24,0.6392637,10530096,6731508,0.0077699,2/28/2020,133758269,334395672.5,PASS,0.007895574,1,6840406.167
171,3/23/2020,SDGP,STXG18SD100 EUR P,Price,EUR,1844.12,100,866359568,469796,VLO,US91913Y1001,2041364,VLO.N,,Valero Energy Corp.,US,USD,New York Stock Exchange,533,,,1,254728,32.62,0.9294113,7198810,6690655,0.0077227,2/28/2020,256445560.2,641113900.5,PASS,0.007847611,1,6798852.586
172,3/23/2020,SDGP,STXG18SD100 EUR P,Price,EUR,1844.12,100,866359568,469796,619091,HK0002007356,6097017,0002.HK,,CLP Holdings Ltd.,HK,HKD,Hong Kong Stock Exchange,7535,,,1,982125,65,0.1198344,55307005,6627682,0.00765,2/28/2020,26238013.62,65595034.05,PASS,0.007773735,1,6734849.506
173,3/23/2020,SDGP,STXG18SD100 EUR P,Price,EUR,1844.12,100,866359568,469796,PFE,US7170811035,2684703,PFE.N,,Pfizer Inc.,US,USD,New York Stock Exchange,4577,,,1,286677,28.49,0.9294113,7075919,6576439,0.0075909,2/28/2020,795166811.7,1987917029,PASS,0.007713679,1,6682819.492
174,3/23/2020,SDGP,STXG18SD100 EUR P,Price,EUR,1844.12,100,866359568,469796,649026,SG1U68934629,B1VQ5C0,KPLM.SI,,Keppel Corp. Ltd.,SG,SGD,Singapore Exchange,573,,,1,2334954,5.01,0.6365981,10134719,6451743,0.007447,2/28/2020,11675168.4,29187921,PASS,0.007567451,1,6556133.892
175,3/23/2020,SDGP,STXG18SD100 EUR P,Price,EUR,1844.12,100,866359568,469796,HOU,US15189T1079,2440637,CNP.N,,CenterPoint Energy Inc.,US,USD,New York Stock Exchange,7575,,,1,641275,12.1,0.9294113,6722494,6247962,0.0072117,2/28/2020,130593374.2,326483435.5,PASS,0.007328346,1,6348982.246
176,3/23/2020,SDGP,STXG18SD100 EUR P,Price,EUR,1844.12,100,866359568,469796,274642,CA56501R1064,2492519,MFC.TO,,Manulife Financial Corp.,CA,CAD,Toronto Stock Exchange,8575,,,1,866781,12.97,0.6392637,9739731,6226256,0.0071867,2/28/2020,108909908,272274770,PASS,0.007302941,1,6326972.934
177,3/23/2020,SDGP,STXG18SD100 EUR P,Price,EUR,1844.12,100,866359568,469796,RY,CA7800871021,2754383,RY.TO,,Royal Bank of Canada,CA,CAD,Toronto Stock Exchange,8355,,,1,154858,72.25,0.6392637,9693205,6196514,0.0071524,2/28/2020,227345201.9,568363004.8,PASS,0.007268086,1,6296776.158
178,3/23/2020,SDGP,STXG18SD100 EUR P,Price,EUR,1844.12,100,866359568,469796,CMA,US2003401070,2212870,CMA.N,,Comerica Inc.,US,USD,New York Stock Exchange,8355,,,1,279806,27.34,0.9294113,6627544,6159714,0.0071099,2/28/2020,98915035.71,247287589.3,PASS,0.007224899,1,6259360.327
179,3/23/2020,SDGP,STXG18SD100 EUR P,Price,EUR,1844.12,100,866359568,469796,PFG,US74251V1026,2803014,PFG.OQ,,Principal Financial Group Inc.,US,USD,NASDAQ,8575,,,1,308245,24.16,0.9294113,6451904,5996472,0.0069215,2/28/2020,54589035.65,136472589.1,PASS,0.007033452,1,6093498.151
180,3/23/2020,SDGP,STXG18SD100 EUR P,Price,EUR,1844.12,100,866359568,469796,PPL,US69351T1060,2680905,PPL.N,,PPL Corp.,US,USD,New York Stock Exchange,7535,,,1,393083,18.59,0.9294113,6330843,5883957,0.0067916,2/28/2020,161082167.7,402705419.3,PASS,0.006901451,1,5979137.765
181,3/23/2020,SDGP,STXG18SD100 EUR P,Price,EUR,1844.12,100,866359568,469796,US10NA,US37045V1008,B665KZ5,GM.N,,GENERAL MOTORS,US,USD,New York Stock Exchange,3353,,,1,409289,17.6,0.9294113,6240766,5800239,0.006695,2/28/2020,319535644.4,798839111,PASS,0.006803288,1,5894093.783
182,3/23/2020,SDGP,STXG18SD100 EUR P,Price,EUR,1844.12,100,866359568,469796,GIS,US3703341046,2367026,GIS.N,,General Mills Inc.,US,USD,New York Stock Exchange,3577,,,1,151400,47.28,0.9294113,6201576,5763815,0.0066529,2/28/2020,182496829.1,456242072.8,PASS,0.006760507,1,5857030.102
183,3/23/2020,SDGP,STXG18SD100 EUR P,Price,EUR,1844.12,100,866359568,469796,654362,AU000000SYD9,B70DWB2,SYD.AX,,SYDNEY AIRPORT,AU,AUD,ASX,2777,,,1,2492062,4.99,0.5349169,10773505,5762930,0.0066519,2/28/2020,31924043.02,79810107.55,PASS,0.006759491,1,5856149.729
184,3/23/2020,SDGP,STXG18SD100 EUR P,Price,EUR,1844.12,100,866359568,469796,US506X,US1746101054,BQRX1X3,CFG.N,,CITIZENS FINANCIAL GROUP,US,USD,New York Stock Exchange,8355,,,1,438333,15.87,0.9294113,6026728,5601309,0.0064653,2/28/2020,133727062.8,334317657,PASS,0.006569873,1,5691872.224
185,3/23/2020,SDGP,STXG18SD100 EUR P,Price,EUR,1844.12,100,866359568,469796,774563,FR0000064578,7745638,CVO.PA,,COVIVIO,FR,EUR,EURONEXT (FR),8671,,,1,127192,50.1,1,5520719,5520719,0.0063723,2/28/2020,12083043.7,30207609.25,PASS,0.006475369,1,5609997.583
186,3/23/2020,SDGP,STXG18SD100 EUR P,Price,EUR,1844.12,100,866359568,469796,WU,US9598021098,B1F76F9,WU.N,,Western Union Co.,US,USD,New York Stock Exchange,8773,,,1,367778,18.55,0.9294113,5910531,5493314,0.0063407,2/28/2020,156374757.2,390936893,PASS,0.006443258,1,5582177.812
187,3/23/2020,SDGP,STXG18SD100 EUR P,Price,EUR,1844.12,100,866359568,469796,US112Q,US56585A1025,B3K3L40,MPC.N,,MARATHON PETROLEUM,US,USD,New York Stock Exchange,537,,,1,404472,16.62,0.9294113,5823914,5412811,0.0062478,2/28/2020,321494803.2,803737008,PASS,0.006348855,1,5500391.208
188,3/23/2020,SDGP,STXG18SD100 EUR P,Price,EUR,1844.12,100,866359568,469796,VNO,US9290421091,2933632,VNO.N,,Vornado Realty Trust,US,USD,New York Stock Exchange,8671,,,1,218557,30.61,0.9294113,5795973,5386843,0.0062178,2/28/2020,76418670.62,191046676.6,PASS,0.00631837,1,5473980.034
189,3/23/2020,SDGP,STXG18SD100 EUR P,Price,EUR,1844.12,100,866359568,469796,,CA6330671034,2077303,NA.TO,,National Bank of Canada,CA,CAD,Toronto Stock Exchange,8355,,,1,243430,38.73,0.6392637,8168002,5221507,0.006027,2/28/2020,60637089.93,151592724.8,PASS,0.006124484,1,5306004.964
190,3/23/2020,SDGP,STXG18SD100 EUR P,Price,EUR,1844.12,100,866359568,469796,SO,US8425871071,2829601,SO.N,,Southern Co.,US,USD,New York Stock Exchange,7535,,,1,148973,43.23,0.9294113,5579480,5185632,0.0059855,2/28/2020,291516047.9,728790119.8,PASS,0.006082312,1,5269469.506
191,3/23/2020,SDGP,STXG18SD100 EUR P,Price,EUR,1844.12,100,866359568,469796,DUK,US26441C2044,B7VD3F2,DUK.N,,Duke Energy Corp.,US,USD,New York Stock Exchange,7575,,,1,96928,64.15,0.9294113,5386996,5006735,0.005779,2/28/2020,300765512.4,751913781,PASS,0.005872472,1,5087672.588
192,3/23/2020,SDGP,STXG18SD100 EUR P,Price,EUR,1844.12,100,866359568,469796,656387,SG1M77906915,6563875,AEMN.SI,,Ascendas Real Estate Investmen,SG,SGD,Singapore Exchange,8671,,,1,3959090,2.29,0.6365981,7854659,5000261,0.0057716,2/28/2020,25042238.3,62605595.75,PASS,0.005864953,1,5081157.831
193,3/23/2020,SDGP,STXG18SD100 EUR P,Price,EUR,1844.12,100,866359568,469796,256612,CA8667961053,2566124,SLF.TO,,Sun Life Financial Inc.,CA,CAD,Toronto Stock Exchange,8575,,,1,246826,35.56,0.6392637,7604115,4861035,0.0056109,2/28/2020,54361475.16,135903687.9,PASS,0.005701653,1,4939681.973
194,3/23/2020,SDGP,STXG18SD100 EUR P,Price,EUR,1844.12,100,866359568,469796,PEG,US7445731067,2707677,PEG.N,,Public Service Enterprise Grou,US,USD,New York Stock Exchange,7535,,,1,162125,36.86,0.9294113,5177319,4811859,0.0055541,2/28/2020,155927714,389819285,PASS,0.005643935,1,4889676.816
195,3/23/2020,SDGP,STXG18SD100 EUR P,Price,EUR,1844.12,100,866359568,469796,DTE,US2333311072,2280220,DTE.N,,DTE Energy Co.,US,USD,New York Stock Exchange,7535,,,1,75277,76.81,0.9294113,5009318,4655717,0.0053739,2/28/2020,139623217.3,349058043.3,PASS,0.00546082,1,4731033.694
196,3/23/2020,SDGP,STXG18SD100 EUR P,Price,EUR,1844.12,100,866359568,469796,RCI.B,CA7751092007,2169051,RCIb.TO,,Rogers Communications Inc. Cl,CA,CAD,Toronto Stock Exchange,6575,,,1,176312,47.27,0.6392637,7220493,4615799,0.0053278,2/28/2020,46682353.26,116705883.2,PASS,0.005413974,1,4690448.523
197,3/23/2020,SDGP,STXG18SD100 EUR P,Price,EUR,1844.12,100,866359568,469796,ED,US2091151041,2216850,ED.N,,Consolidated Edison Inc.,US,USD,New York Stock Exchange,7535,,,1,87678,65.35,0.9294113,4963986,4613585,0.0053253,2/28/2020,141761038.6,354402596.5,PASS,0.005411434,1,4688247.592
198,3/23/2020,SDGP,STXG18SD100 EUR P,Price,EUR,1844.12,100,866359568,469796,HWP,US40434L1052,BYX4D52,HPQ.N,,HP Inc.,US,USD,New York Stock Exchange,9572,,,1,366373,13.7,0.9294113,4348517,4041561,0.004665,2/28/2020,220657740.8,551644352,PASS,0.004740454,1,4106937.64
199,3/23/2020,SDGP,STXG18SD100 EUR P,Price,EUR,1844.12,100,866359568,469796,685085,AU000000SGP0,6850856,SGP.AX,,Stockland,AU,AUD,ASX,8673,,,1,4360451,1.795,0.5349169,6781067,3627307,0.0041868,2/28/2020,19236298.8,48090747,PASS,0.004254519,1,3685943.518
200,3/22/2021,SDGP,STXG18SD100 EUR P,Price,EUR,2877.19,100,1019018528,354171,608625,AU000000FMG4,6086253,FMG.AX,,Fortescue Metals Group Ltd.,AU,AUD,ASX,55102010,,,1,2027114,19.16,0.6493929,39578218,25701814,0.0252221,2/26/2021,121105607.9,302764019.8,PASS,0.025262805,1,25743266.21
201,3/22/2021,SDGP,STXG18SD100 EUR P,Price,EUR,2877.19,100,1019018528,354171,617350,AU000000HVN7,6173508,HVN.AX,,Harvey Norman Holdings Ltd.,AU,AUD,ASX,40401010,,,1,5594355,5.93,0.6493929,33805412,21952994,0.0215433,2/26/2021,10066975.91,25167439.78,PASS,0.021578068,1,21988450.88
202,3/22/2021,SDGP,STXG18SD100 EUR P,Price,EUR,2877.19,100,1019018528,354171,37178,GB0009252882,925288,GSK.L,,GLAXOSMITHKLINE,GB,GBP,LSE,20103015,,,1,1222914,13.02,1.1610357,16225199,18838035,0.0184864,2/26/2021,125248020.4,313120051,PASS,0.018516234,1,18868385.92
203,3/22/2021,SDGP,STXG18SD100 EUR P,Price,EUR,2877.19,100,1019018528,354171,643532,HK0006000050,6435327,0006.HK,,POWER ASSETS HOLDINGS LTD,HK,HKD,Hong Kong Stock Exchange,65101015,,,1,3610470,46.3,0.1079133,170343997,18382383,0.0180393,2/26/2021,13170002.66,32925006.65,PASS,0.018068413,1,18412047.46
204,3/22/2021,SDGP,STXG18SD100 EUR P,Price,EUR,2877.19,100,1019018528,354171,670262,AU000000JBH7,6702623,JBH.AX,,JB Hi-Fi Ltd.,AU,AUD,ASX,40401030,,,1,531352,51.84,0.6493929,28069183,18227928,0.0178877,2/26/2021,14760951.75,36902379.38,PASS,0.017916568,1,18257314.93
205,3/22/2021,SDGP,STXG18SD100 EUR P,Price,EUR,2877.19,100,1019018528,354171,51152,GB0005603997,560399,LGEN.L,,LEGAL & GENERAL GRP,GB,GBP,LSE,30301010,,,1,5403526,2.721,1.1610357,14982612,17395348,0.0170707,2/26/2021,35983888.47,89959721.18,PASS,0.01709825,1,17423433.2
206,3/22/2021,SDGP,STXG18SD100 EUR P,Price,EUR,2877.19,100,1019018528,354171,79087,GB0007908733,790873,SSE.L,,SCOTTISH & SOUTHERN ENERGY,GB,GBP,LSE,65101015,,,1,1002048,14.265,1.1610357,14566106,16911769,0.0165961,2/26/2021,37305528.74,93263821.85,PASS,0.016622884,1,16939026.5
207,3/22/2021,SDGP,STXG18SD100 EUR P,Price,EUR,2877.19,100,1019018528,354171,B06QFB,GB00B06QFB75,B06QFB7,IGG.L,,IG GRP HLDG,GB,GBP,LSE,30202015,,,1,1490761,8.83,1.1610357,13413750,15573843,0.0152832,2/26/2021,8457114.939,21142787.35,PASS,0.015307865,1,15598997.95
208,3/22/2021,SDGP,STXG18SD100 EUR P,Price,EUR,2877.19,100,1019018528,354171,647453,JP3726800000,6474535,2914.T,,Japan Tobacco Inc.,JP,JPY,Tokio Stock Exchange,45103010,,,1,929063,2122,0.0077115,2008965304,15492136,0.015203,2/26/2021,101985844.8,254964612,PASS,0.015227535,1,15517140.77
209,3/22/2021,SDGP,STXG18SD100 EUR P,Price,EUR,2877.19,100,1019018528,354171,517617,FR0000133308,5176177,ORAN.PA,,ORANGE,FR,EUR,EURONEXT (FR),15102015,,,1,1412771,10.485,1,15094636,15094636,0.0148129,2/26/2021,80204406.37,200511015.9,PASS,0.014836806,1,15118980.1
210,3/22/2021,SDGP,STXG18SD100 EUR P,Price,EUR,2877.19,100,1019018528,354171,B00D9P,BE0003810273,B00D9P6,PROX.BR,,PROXIMUS,BE,EUR,EURONEXT (BE),15102015,,,1,809710,17.92,1,14785917,14785917,0.01451,2/26/2021,13528235.99,33820589.98,PASS,0.014533417,1,14809821.26
211,3/22/2021,SDGP,STXG18SD100 EUR P,Price,EUR,2877.19,100,1019018528,354171,NL403F,NL0010773842,BNG8PQ9,NN.AS,,NN GROUP,NL,EUR,EURONEXT (NL),30301010,,,1,343617,40.89,1,14317715,14317715,0.0140505,2/26/2021,31773813.52,79434533.8,PASS,0.014073175,1,14340826.57
212,3/22/2021,SDGP,STXG18SD100 EUR P,Price,EUR,2877.19,100,1019018528,354171,615252,NZCENE0001S6,6152529,CEN.NZ,,Contact Energy Ltd.,NZ,NZD,NZX,65101010,,,1,3380632,6.75,0.6013953,23253230,13984383,0.0137234,2/26/2021,8800197.966,22000494.92,PASS,0.013745548,1,14006967.68
213,3/22/2021,SDGP,STXG18SD100 EUR P,Price,EUR,2877.19,100,1019018528,354171,663376,HK0000608585,BM94GQ4,0017.HK,,New World Development Co. Ltd.,HK,HKD,Hong Kong Stock Exchange,35101010,,,1,3172640,40,0.1079133,129318800,13955218,0.0136948,2/26/2021,20637830.72,51594576.8,PASS,0.013716901,1,13977776.72
214,3/22/2021,SDGP,STXG18SD100 EUR P,Price,EUR,2877.19,100,1019018528,354171,B04PZ7,SG1Q52922370,B04PZ72,SUNT.SI,,Suntec Real Estate Investment,SG,SGD,Singapore Exchange,35102030,,,1,14013453,1.55,0.6254497,22133899,13843640,0.0135853,2/26/2021,8048030.778,20120076.95,PASS,0.013607225,1,13866014.11
215,3/22/2021,SDGP,STXG18SD100 EUR P,Price,EUR,2877.19,100,1019018528,354171,JP609N,JP3752900005,BYT8143,6178.T,,JAPAN POST HOLDINGS,JP,JPY,Tokio Stock Exchange,30301010,,,1,1550661,1086,0.0077115,1716042900,13233265,0.0129863,2/26/2021,46983981.12,117459952.8,PASS,0.013007258,1,13254636.93
216,3/22/2021,SDGP,STXG18SD100 EUR P,Price,EUR,2877.19,100,1019018528,354171,PPL,US69351T1060,2680905,PPL.N,,PPL Corp.,US,USD,New York Stock Exchange,65101015,,,1,520776,29.07,0.8380825,15426897,12929012,0.0126877,2/26/2021,104991018.5,262477546.3,PASS,0.012708176,1,12949866.93
217,3/22/2021,SDGP,STXG18SD100 EUR P,Price,EUR,2877.19,100,1019018528,354171,641440,JP3768600003,6414401,1808.T,,Haseko Corp.,JP,JPY,Tokio Stock Exchange,50101010,,,1,994863,1636,0.0077115,1658555532,12789951,0.0125512,2/26/2021,13612792.04,34031980.1,PASS,0.012571456,1,12810546.42
218,3/22/2021,SDGP,STXG18SD100 EUR P,Price,EUR,2877.19,100,1019018528,354171,681042,HK0083000502,6810429,0083.HK,,Sino Land Co. Ltd.,HK,HKD,Hong Kong Stock Exchange,35101010,,,1,10258070,11.2,0.1079133,117075538,12634008,0.0123982,2/26/2021,5308549.864,13271374.66,PASS,0.012418209,1,12654384.97
219,3/22/2021,SDGP,STXG18SD100 EUR P,Price,EUR,2877.19,100,1019018528,354171,POW,CA7392391016,2697701,POW.TO,,Power Corp. of Canada,CA,CAD,Toronto Stock Exchange,30301010,,,1,540465,33.53,0.6689411,18466413,12352942,0.0121224,2/26/2021,45306240.07,113265600.2,PASS,0.012141964,1,12372886.09
220,3/22/2021,SDGP,STXG18SD100 EUR P,Price,EUR,2877.19,100,1019018528,354171,681075,SG1T75931496,B02PY22,STEL.SI,,Singapore Telecommunications L,SG,SGD,Singapore Exchange,15102015,,,1,8148510,2.36,0.6254497,19596194,12256434,0.0120277,2/26/2021,49178916.73,122947291.8,PASS,0.012047111,1,12276229.3
221,3/22/2021,SDGP,STXG18SD100 EUR P,Price,EUR,2877.19,100,1019018528,354171,725147,IT0003153415,7251470,SRG.MI,,SNAM RETE GAS,IT,EUR,Milan,60101035,,,1,2545746,4.619,1,11982416,11982416,0.0117588,2/26/2021,40297717.99,100744295,PASS,0.011777777,1,12001773
222,3/22/2021,SDGP,STXG18SD100 EUR P,Price,EUR,2877.19,100,1019018528,354171,484651,IT0003497176,7634402,TLITn.MI,,TELECOM ITALIA RNC,IT,EUR,Milan,15102015,,,1,25249567,0.4624,1,11897402,11897402,0.0116754,2/26/2021,13067337.4,32668343.5,PASS,0.011694242,1,11916649.7
223,3/22/2021,SDGP,STXG18SD100 EUR P,Price,EUR,2877.19,100,1019018528,354171,656302,JP3890350006,6563024,8316.T,,Sumitomo Mitsui Financial Grou,JP,JPY,Tokio Stock Exchange,30101010,,,1,351805,4302,0.0077115,1542245490,11893026,0.0116711,2/26/2021,186240840.6,465602101.5,PASS,0.011689935,1,11912260.85
224,3/22/2021,SDGP,STXG18SD100 EUR P,Price,EUR,2877.19,100,1019018528,354171,656387,SG1M77906915,6563875,AEMN.SI,,Ascendas Real Estate Investmen,SG,SGD,Singapore Exchange,35102030,,,1,5988730,3.08,0.6254497,18796144,11756042,0.0115366,2/26/2021,24682879.78,61707199.45,PASS,0.011555218,1,11774981.66
225,3/22/2021,SDGP,STXG18SD100 EUR P,Price,EUR,2877.19,100,1019018528,354171,642012,SG1M51904654,6420129,CMLT.SI,,CAPTIALAND INT COMM TRUST,SG,SGD,Singapore Exchange,35102045,,,1,8361250,2.18,0.6254497,18574121,11617178,0.0114004,2/26/2021,25545943.4,63864858.5,PASS,0.011418799,1,11635967.35
226,3/22/2021,SDGP,STXG18SD100 EUR P,Price,EUR,2877.19,100,1019018528,354171,JP407J,JP3117700009,BH0VTS2,7167.T,,MEBUKI FINANCIAL GROUP,JP,JPY,Tokio Stock Exchange,30101010,,,1,5146032,287,0.0077115,1505001883,11605822,0.0113892,2/26/2021,11364016.75,28410041.88,PASS,0.011407581,1,11624535.92
227,3/22/2021,SDGP,STXG18SD100 EUR P,Price,EUR,2877.19,100,1019018528,354171,619091,HK0002007356,6097017,0002.HK,,CLP Holdings Ltd.,HK,HKD,Hong Kong Stock Exchange,65101015,,,1,1382862,75.9,0.1079133,106955396,11541910,0.0113265,2/26/2021,28532747.83,71331869.58,PASS,0.011344779,1,11560540.35
228,3/22/2021,SDGP,STXG18SD100 EUR P,Price,EUR,2877.19,100,1019018528,354171,625134,JP3500610005,6421553,8308.T,,Resona Holdings Inc.,JP,JPY,Tokio Stock Exchange,30101010,,,1,2936926,493.9,0.0077115,1478137993,11398661,0.0111859,2/26/2021,35870981.37,89677453.43,PASS,0.011203952,1,11417035.12
229,3/22/2021,SDGP,STXG18SD100 EUR P,Price,EUR,2877.19,100,1019018528,354171,625024,JP3885780001,6591014,8411.T,,Mizuho Financial Group Inc.,JP,JPY,Tokio Stock Exchange,30101010,,,1,831225,1701.5,0.0077115,1441224948,11114006,0.0109066,2/26/2021,101099889.3,252749723.3,PASS,0.010924202,1,11131963.92
230,3/22/2021,SDGP,STXG18SD100 EUR P,Price,EUR,2877.19,100,1019018528,354171,AU01JO,AU000000EVN4,B3X0F91,EVN.AX,,EVOLUTION MINING,AU,AUD,ASX,55103025,,,1,3886779,4.3,0.6493929,17031019,11059823,0.0108534,2/26/2021,25354393.96,63385984.9,PASS,0.010870916,1,11077664.65
231,3/22/2021,SDGP,STXG18SD100 EUR P,Price,EUR,2877.19,100,1019018528,354171,400169,BE0974264930,B86S2N0,AGES.BR,,AGEAS,BE,EUR,EURONEXT (BE),30301010,,,1,215082,49.35,1,10816188,10816188,0.0106143,2/26/2021,16617526.93,41543817.33,PASS,0.01063143,1,10833624.11
232,3/22/2021,SDGP,STXG18SD100 EUR P,Price,EUR,2877.19,100,1019018528,354171,IBM,US4592001014,2005973,IBM.N,,International Business Machine,US,USD,New York Stock Exchange,10101010,,,1,96401,130.55,0.8380825,12824449,10747946,0.0105474,2/26/2021,645154777.8,1612886945,PASS,0.010564422,1,10765341.75
233,3/22/2021,SDGP,STXG18SD100 EUR P,Price,EUR,2877.19,100,1019018528,354171,IT602J,IT0003796171,BYYN701,PST.MI,,POSTE ITALIANE,IT,EUR,Milan,30301010,,,1,1002665,10.505,1,10733284,10733284,0.010533,2/26/2021,27750754.09,69376885.23,PASS,0.010549999,1,10750644.2
234,3/22/2021,SDGP,STXG18SD100 EUR P,Price,EUR,2877.19,100,1019018528,354171,659668,JP3902900004,6335171,8306.T,,Mitsubishi UFJ Financial Group,JP,JPY,Tokio Stock Exchange,30101010,,,1,2085017,653.9,0.0077115,1389326944,10713795,0.0105138,2/26/2021,242020879.4,605052198.5,PASS,0.010530768,1,10731047.47
235,3/22/2021,SDGP,STXG18SD100 EUR P,Price,EUR,2877.19,100,1019018528,354171,442048,CH0012214059,7110753,LHN.S,,LafargeHolcim,CH,CHF,SIX Swiss Exchange,50101030,,,1,218186,52.74,0.907647,11725948,10643021,0.0104444,2/26/2021,76267938.4,190669846,PASS,0.010461256,1,10660213.45
236,3/22/2021,SDGP,STXG18SD100 EUR P,Price,EUR,2877.19,100,1019018528,354171,HK209C,KYG6382M1096,B1FSSM3,3918.HK,,NAGACORP,HK,HKD,Hong Kong Stock Exchange,40501020,,,1,10002854,9.66,0.1079133,98465278,10625713,0.0104274,2/26/2021,3532228.865,8830572.163,PASS,0.008830572,1,8998516.647
237,3/22/2021,SDGP,STXG18SD100 EUR P,Price,EUR,2877.19,100,1019018528,354171,557955,FI0009007132,5579550,FORTUM.HE,,FORTUM,FI,EUR,OMX (FI),65101015,,,1,458056,22.63,1,10562982,10562982,0.0103658,2/26/2021,38764216.49,96910541.23,PASS,0.010382529,1,10579989.33
238,3/22/2021,SDGP,STXG18SD100 EUR P,Price,EUR,2877.19,100,1019018528,354171,B1VP94,DE000A0LD2U1,B1VP947,AOXG.DE,,ALSTRIA OFFICE REIT,DE,EUR,XETRA (DE),35102030,,,1,729431,14.06,1,10450854,10450854,0.0102558,2/26/2021,7448561.446,18621403.62,PASS,0.010272351,1,10467716.39
