,Date,Index_Symbol,Index_Name,Index_Type,Index_Currency,Index_Close,Index_Component_Count,Index_Mcap_Units,Index_Divisor,Internal_Number,ISIN,SEDOL,RIC,CUSIP,Instrument_Name,Country,Currency,Exchange,ICB,Shares,Free_Float,Capfactor,Weightfactor,Close_unadjusted_local,FX_local_to_Index_Currency,Mcap_Units_local,Mcap_Units_Index_Currency,Weight,Cutoff,ADTV_3M_EUR,ADTV_Cap_Screen,Liquidity_Test,New_Weight,New_Weight_Sum,New_Mcap,New_Weightfactor
146,2020-03-23,SDGP,STXG18SD100 EUR P,Price,EUR,1844.12,100,866359568,469796,US20RF,NL0009434992,B3SPXZ3,LYB.N,,LYONDELLBASELL INDUSTRIES,US,USD,New York Stock Exchange,1353,,,1,209165,40.49,0.9294113,8469091,7871269,0.0090855,2020-02-28,169477403.9,423693509.75,PASS,0.009232453248076707,1.0,7998624.207583932,245336
147,2020-03-23,SDGP,STXG18SD100 EUR P,Price,EUR,1844.12,100,866359568,469796,IP,US4601461035,2465254,IP.N,,International Paper Co.,US,USD,New York Stock Exchange,1737,,,1,317761,26.47,0.9294113,8411134,7817403,0.0090233,2020-02-28,113840557.8,284601394.5,PASS,0.009169247195351993,1.0,7943865.039050365,372711
148,2020-03-23,SDGP,STXG18SD100 EUR P,Price,EUR,1844.12,100,866359568,469796,SBC,US00206R1023,2831811,T.N,,AT&T Inc.,US,USD,New York Stock Exchange,6535,,,1,309055,26.77,0.9294113,8273402,7689394,0.0088755,2020-02-28,1094305213.0,2735763032.5,PASS,0.00901905660704472,1.0,7813745.985846809,362497
149,2020-03-23,SDGP,STXG18SD100 EUR P,Price,EUR,1844.12,100,866359568,469796,615252,NZCENE0001S6,6152529,CEN.NZ,,Contact Energy Ltd.,NZ,NZD,NZX,7537,,,1,3035199,4.8,0.5270238,14568955,7678186,0.0088626,2020-02-28,3944457.996,9861144.99,PASS,0.00900594795623847,1.0,7802389.180797244,3560065
150,2020-03-23,SDGP,STXG18SD100 EUR P,Price,EUR,1844.12,100,866359568,469796,479736,FR0010411983,B1LB9P6,SCOR.PA,,SCOR,FR,EUR,EURONEXT (FR),8538,,,1,394712,19.295,1.0,7615968,7615968,0.0087908,2020-02-28,16256500.48,40641251.2,PASS,0.008932986628495152,1.0,7739178.436412836,462969
151,2020-03-23,SDGP,STXG18SD100 EUR P,Price,EUR,1844.12,100,866359568,469796,STX,IE00B58JVZ52,B58JVZ5,STX.OQ,,Seagate Technology Inc.,US,USD,NASDAQ,9572,,,1,199537,40.78,0.9294113,8137119,7562730,0.0087293,2020-02-28,133398903.4,333497258.5,PASS,0.008870491897907215,1.0,7685035.528618395,234041
152,2020-03-23,SDGP,STXG18SD100 EUR P,Price,EUR,1844.12,100,866359568,469796,557955,FI0009007132,5579550,FORTUM.HE,,FORTUM,FI,EUR,OMX (FI),7535,,,1,614799,12.28,1.0,7549732,7549732,0.008714300000000001,2020-02-28,41571870.85,103929677.125,PASS,0.008855249280690645,1.0,7671829.941351458,721112
153,2020-03-23,SDGP,STXG18SD100 EUR P,Price,EUR,1844.12,100,866359568,469796,PRU,US7443201022,2819118,PRU.N,,Prudential Financial Inc.,US,USD,New York Stock Exchange,8575,,,1,206458,39.22,0.9294113,8097283,7525706,0.0086866,2020-02-28,163994785.2,409986963.0,PASS,0.008827101247564043,1.0,7647443.623531845,242160
154,2020-03-23,SDGP,STXG18SD100 EUR P,Price,EUR,1844.12,100,866359568,469796,554398,FR0000120222,5543986,CNPP.PA,,CNP ASSURANCES,FR,EUR,EURONEXT (FR),8575,,,1,1104850,6.76,1.0,7468786,7468786,0.0086209,2020-02-28,8377515.956,20943789.89,PASS,0.008760338584155467,1.0,7589603.151302662,1295908
155,2020-03-23,SDGP,STXG18SD100 EUR P,Price,EUR,1844.12,100,866359568,469796,SCL.B,CA82028K2002,2801836,SJRb.TO,,Shaw Communications Inc. Cl B,CA,CAD,Toronto Stock Exchange,5553,,,1,647683,17.84,0.6392637,11554665,7386478,0.0085259,2020-02-28,20873975.14,52184937.85,PASS,0.008663802008450518,1.0,7505967.765278723,759685
156,2020-03-23,SDGP,STXG18SD100 EUR P,Price,EUR,1844.12,100,866359568,469796,BNS,CA0641491075,2076281,BNS.TO,,Bank of Nova Scotia,CA,CAD,Toronto Stock Exchange,8355,,,1,246607,46.72,0.6392637,11521479,7365263,0.0085014,2020-02-28,136686931.9,341717329.75,PASS,0.008638905733663453,1.0,7484398.639409392,289252
157,2020-03-23,SDGP,STXG18SD100 EUR P,Price,EUR,1844.12,100,866359568,469796,B04PZ7,SG1Q52922370,B04PZ72,SUNT.SI,,Suntec Real Estate Investment,SG,SGD,Singapore Exchange,8671,,,1,10405275,1.11,0.6365981,11549855,7352616,0.0084868,2020-02-28,11794382.97,29485957.425,PASS,0.008624069586239324,1.0,7471545.20113624,12204611
158,2020-03-23,SDGP,STXG18SD100 EUR P,Price,EUR,1844.12,100,866359568,469796,POW,CA7392391016,2697701,POW.TO,,Power Corp. of Canada,CA,CAD,Toronto Stock Exchange,8575,,,1,652590,17.62,0.6392637,11498636,7350660,0.0084845,2020-02-28,44377556.31,110943890.775,PASS,0.008621732384932785,1.0,7469520.344421977,765435
159,2020-03-23,SDGP,STXG18SD100 EUR P,Price,EUR,1844.12,100,866359568,469796,CCL,PA1436583006,2523044,CCL.N,,Carnival Corp.,US,USD,New York Stock Exchange,5759,,,1,654654,12.0,0.9294113,7855848,7301314,0.0084276,2020-02-28,269899322.6,674748306.5,PASS,0.008563912056957928,1.0,7419427.150056061,767862
160,2020-03-23,SDGP,STXG18SD100 EUR P,Price,EUR,1844.12,100,866359568,469796,B0PB4M,HK0823032773,B0PB4M7,0823.HK,,Link Real Estate Investment Tr,HK,HKD,Hong Kong Stock Exchange,8672,,,1,942868,63.75,0.1198344,60107835,7202986,0.0083141,2020-02-28,61479490.71,153698726.775,PASS,0.008448576253352545,1.0,7319504.8730695695,1105915
161,2020-03-23,SDGP,STXG18SD100 EUR P,Price,EUR,1844.12,100,866359568,469796,413366,FR0000131104,7309681,BNPP.PA,,BNP PARIBAS,FR,EUR,EURONEXT (FR),8355,,,1,283104,25.425,1.0,7197919,7197919,0.0083082,2020-02-28,191279362.9,478198407.25,PASS,0.008442580823914027,1.0,7314310.67541124,332058
162,2020-03-23,SDGP,STXG18SD100 EUR P,Price,EUR,1844.12,100,866359568,469796,NOB,US9497461015,2649100,WFC.N,,Wells Fargo & Co.,US,USD,New York Stock Exchange,8355,,,1,301020,25.25,0.9294113,7600755,7064228,0.008153899999999999,2020-02-28,950782691.8,2376956729.5,PASS,0.008285785101479572,1.0,7178469.201058677,353073
163,2020-03-23,SDGP,STXG18SD100 EUR P,Price,EUR,1844.12,100,866359568,469796,499187,CH0011075394,5983816,ZURN.S,,ZURICH INSURANCE GROUP,CH,CHF,SIX Swiss Exchange,8532,,,1,27290,271.0,0.9458949,7395590,6995451,0.0080745,2020-02-28,156271454.7,390678636.75,PASS,0.00820510084767986,1.0,7108567.625792357,32009
164,2020-03-23,SDGP,STXG18SD100 EUR P,Price,EUR,1844.12,100,866359568,469796,IBM,US4592001014,2005973,IBM.N,,International Business Machine,US,USD,New York Stock Exchange,9533,,,1,79398,94.77,0.9294113,7524548,6993400,0.0080722,2020-02-28,630718318.4,1576795796.0,PASS,0.00820276364637332,1.0,7106542.769078094,93128
165,2020-03-23,SDGP,STXG18SD100 EUR P,Price,EUR,1844.12,100,866359568,469796,624226,SG1B51001017,6242260,JCYC.SI,,Jardine Cycle & Carriage Ltd.,SG,SGD,Singapore Exchange,5379,,,1,635532,17.13,0.6365981,10886663,6930429,0.0079995,2020-02-28,6616633.076,16541582.69,PASS,0.008128887761597007,1.0,7042539.68945767,745433
166,2020-03-23,SDGP,STXG18SD100 EUR P,Price,EUR,1844.12,100,866359568,469796,BEN,US3546131018,2350684,BEN.N,,Franklin Resources Inc.,US,USD,New York Stock Exchange,8771,,,1,485519,15.3,0.9294113,7428441,6904077,0.0079691,2020-02-28,100048796.5,250121991.25,PASS,0.008097996057371425,1.0,7015776.365930011,569480
167,2020-03-23,SDGP,STXG18SD100 EUR P,Price,EUR,1844.12,100,866359568,469796,401632,DE0008404005,5231485,ALVG.DE,,ALLIANZ,DE,EUR,XETRA (DE),8532,,,1,52347,131.74,1.0,6896194,6896194,0.00796,2020-02-28,257451957.5,643629893.75,PASS,0.008088748869593373,1.0,7007764.976321403,61399
168,2020-03-23,SDGP,STXG18SD100 EUR P,Price,EUR,1844.12,100,866359568,469796,BEL,US92343V1044,2090571,VZ.N,,Verizon Communications Inc.,US,USD,New York Stock Exchange,6535,,,1,145452,50.31,0.9294113,7317690,6801144,0.0078503,2020-02-28,738456602.7,1846141506.75,PASS,0.007977274529016186,1.0,6911188.114775866,170605
169,2020-03-23,SDGP,STXG18SD100 EUR P,Price,EUR,1844.12,100,866359568,469796,478165,CH0126881561,B545MG5,SRENH.S,,SWISS REINSURANCE COMPANY,CH,CHF,SIX Swiss Exchange,8538,,,1,128856,55.8,0.9458949,7190165,6801140,0.0078503,2020-02-28,111485814.8,278714537.0,PASS,0.007977274529016186,1.0,6911188.114775866,151139
170,2020-03-23,SDGP,STXG18SD100 EUR P,Price,EUR,1844.12,100,866359568,469796,BMO,CA0636711016,2076009,BMO.TO,,Bank of Montreal,CA,CAD,Toronto Stock Exchange,8355,,,1,187235,56.24,0.6392637,10530096,6731508,0.0077699,2020-02-28,133758269.0,334395672.5,PASS,0.007895574100735369,1.0,6840406.167025083,219613
171,2020-03-23,SDGP,STXG18SD100 EUR P,Price,EUR,1844.12,100,866359568,469796,VLO,US91913Y1001,2041364,VLO.N,,Valero Energy Corp.,US,USD,New York Stock Exchange,533,,,1,220687,32.62,0.9294113,7198810,6690655,0.0077227,2020-02-28,256445560.2,641113900.5,PASS,0.007847610665227227,1.0,6798852.585758453,258848
172,2020-03-23,SDGP,STXG18SD100 EUR P,Price,EUR,1844.12,100,866359568,469796,619091,HK0002007356,6097017,0002.HK,,CLP Holdings Ltd.,HK,HKD,Hong Kong Stock Exchange,7535,,,1,850877,65.0,0.1198344,55307005,6627682,0.0076500000000000005,2020-02-28,26238013.62,65595034.05,PASS,0.0077737347804509175,1.0,6734849.506138031,998010
173,2020-03-23,SDGP,STXG18SD100 EUR P,Price,EUR,1844.12,100,866359568,469796,PFE,US7170811035,2684703,PFE.N,,Pfizer Inc.,US,USD,New York Stock Exchange,4577,,,1,248365,28.49,0.9294113,7075919,6576439,0.0075909,2020-02-28,795166811.7,1987917029.25,PASS,0.007713678868617629,1.0,6682819.492306298,291314
174,2020-03-23,SDGP,STXG18SD100 EUR P,Price,EUR,1844.12,100,866359568,469796,649026,SG1U68934629,B1VQ5C0,KPLM.SI,,Keppel Corp. Ltd.,SG,SGD,Singapore Exchange,573,,,1,2022898,5.01,0.6365981,10134719,6451743,0.0074470000000000005,2020-02-28,11675168.4,29187921.0,PASS,0.007567451360786664,1.0,6556133.8917921465,2372720
175,2020-03-23,SDGP,STXG18SD100 EUR P,Price,EUR,1844.12,100,866359568,469796,HOU,US15189T1079,2440637,CNP.N,,CenterPoint Energy Inc.,US,USD,New York Stock Exchange,7575,,,1,555578,12.1,0.9294113,6722494,6247962,0.0072117,2020-02-28,130593374.2,326483435.5,PASS,0.007328345505382729,1.0,6348982.246198122,651647
176,2020-03-23,SDGP,STXG18SD100 EUR P,Price,EUR,1844.12,100,866359568,469796,274642,CA56501R1064,2492519,MFC.TO,,Manulife Financial Corp.,CA,CAD,Toronto Stock Exchange,8575,,,1,750943,12.97,0.6392637,9739731,6226256,0.007186700000000001,2020-02-28,108909908.0,272274770.0,PASS,0.007302941143355112,1.0,6326972.934086561,880801
177,2020-03-23,SDGP,STXG18SD100 EUR P,Price,EUR,1844.12,100,866359568,469796,RY,CA7800871021,2754383,RY.TO,,Royal Bank of Canada,CA,CAD,Toronto Stock Exchange,8355,,,1,134162,72.25,0.6392637,9693205,6196514,0.0071524,2020-02-28,227345201.9,568363004.75,PASS,0.00726808635865322,1.0,6296776.157869496,157363
178,2020-03-23,SDGP,STXG18SD100 EUR P,Price,EUR,1844.12,100,866359568,469796,CMA,US2003401070,2212870,CMA.N,,Comerica Inc.,US,USD,New York Stock Exchange,8355,,,1,242412,27.34,0.9294113,6627544,6159714,0.0071099,2020-02-28,98915035.71,247287589.275,PASS,0.0072248989432062705,1.0,6259360.327279841,284332
179,2020-03-23,SDGP,STXG18SD100 EUR P,Price,EUR,1844.12,100,866359568,469796,PFG,US74251V1026,2803014,PFG.OQ,,Principal Financial Group Inc.,US,USD,NASDAQ,8575,,,1,267049,24.16,0.9294113,6451904,5996472,0.006921500000000001,2020-02-28,54589035.65,136472589.125,PASS,0.007033451670966147,1.0,6093498.151207109,313230
180,2020-03-23,SDGP,STXG18SD100 EUR P,Price,EUR,1844.12,100,866359568,469796,PPL,US69351T1060,2680905,PPL.N,,PPL Corp.,US,USD,New York Stock Exchange,7535,,,1,340551,18.59,0.9294113,6330843,5883957,0.0067916,2020-02-28,161082167.7,402705419.25,PASS,0.006901450605870647,1.0,5979137.765475432,399441
181,2020-03-23,SDGP,STXG18SD100 EUR P,Price,EUR,1844.12,100,866359568,469796,US10NA,US37045V1008,B665KZ5,GM.N,,GENERAL MOTORS,US,USD,New York Stock Exchange,3353,,,1,354589,17.6,0.9294113,6240766,5800239,0.0066949999999999996,2020-02-28,319535644.4,798839111.0,PASS,0.006803288150995932,1.0,5894093.783476355,415909
182,2020-03-23,SDGP,STXG18SD100 EUR P,Price,EUR,1844.12,100,866359568,469796,GIS,US3703341046,2367026,GIS.N,,General Mills Inc.,US,USD,New York Stock Exchange,3577,,,1,131167,47.28,0.9294113,6201576,5763815,0.006652900000000001,2020-02-28,182496829.1,456242072.75,PASS,0.006760507205341426,1.0,5857030.101880485,153849
183,2020-03-23,SDGP,STXG18SD100 EUR P,Price,EUR,1844.12,100,866359568,469796,654362,AU000000SYD9,B70DWB2,SYD.AX,,SYDNEY AIRPORT,AU,AUD,ASX,2777,,,1,2159019,4.99,0.5349169,10773505,5762930,0.0066519,2020-02-28,31924043.02,79810107.55,PASS,0.006759491030860321,1.0,5856149.729396022,2532370
184,2020-03-23,SDGP,STXG18SD100 EUR P,Price,EUR,1844.12,100,866359568,469796,US506X,US1746101054,BQRX1X3,CFG.N,,CITIZENS FINANCIAL GROUP,US,USD,New York Stock Exchange,8355,,,1,379756,15.87,0.9294113,6026728,5601309,0.0064653,2020-02-28,133727062.8,334317657.0,PASS,0.006569872872686185,1.0,5691872.223795322,445422
185,2020-03-23,SDGP,STXG18SD100 EUR P,Price,EUR,1844.12,100,866359568,469796,774563,FR0000064578,7745638,CVO.PA,,COVIVIO,FR,EUR,EURONEXT (FR),8671,,,1,110194,50.1,1.0,5520719,5520719,0.0063723,2020-02-28,12083043.7,30207609.25,PASS,0.006475368645943448,1.0,5609997.582740311,129249
186,2020-03-23,SDGP,STXG18SD100 EUR P,Price,EUR,1844.12,100,866359568,469796,WU,US9598021098,B1F76F9,WU.N,,Western Union Co.,US,USD,New York Stock Exchange,8773,,,1,318627,18.55,0.9294113,5910531,5493314,0.0063407,2020-02-28,156374757.2,390936893.0,PASS,0.00644325753234054,1.0,5582177.812231296,373726
187,2020-03-23,SDGP,STXG18SD100 EUR P,Price,EUR,1844.12,100,866359568,469796,US112Q,US56585A1025,B3K3L40,MPC.N,,MARATHON PETROLEUM,US,USD,New York Stock Exchange,537,,,1,350416,16.62,0.9294113,5823914,5412811,0.0062478,2020-02-28,321494803.2,803737008.0,PASS,0.006348854923045914,1.0,5500391.208424731,411014
188,2020-03-23,SDGP,STXG18SD100 EUR P,Price,EUR,1844.12,100,866359568,469796,VNO,US9290421091,2933632,VNO.N,,Vornado Realty Trust,US,USD,New York Stock Exchange,8671,,,1,189349,30.61,0.9294113,5795973,5386843,0.0062178,2020-02-28,76418670.62,191046676.55,PASS,0.006318369688612773,1.0,5473980.033890856,222092
189,2020-03-23,SDGP,STXG18SD100 EUR P,Price,EUR,1844.12,100,866359568,469796,,CA6330671034,2077303,NA.TO,,National Bank of Canada,CA,CAD,Toronto Stock Exchange,8355,,,1,210896,38.73,0.6392637,8168002,5221507,0.006027,2020-02-28,60637089.93,151592724.825,PASS,0.006124483597617997,1.0,5306004.963855414,247367
190,2020-03-23,SDGP,STXG18SD100 EUR P,Price,EUR,1844.12,100,866359568,469796,SO,US8425871071,2829601,SO.N,,Southern Co.,US,USD,New York Stock Exchange,7535,,,1,129065,43.23,0.9294113,5579480,5185632,0.0059855,2020-02-28,291516047.9,728790119.75,PASS,0.0060823123566521526,1.0,5269469.505750221,151382
191,2020-03-23,SDGP,STXG18SD100 EUR P,Price,EUR,1844.12,100,866359568,469796,DUK,US26441C2044,B7VD3F2,DUK.N,,Duke Energy Corp.,US,USD,New York Stock Exchange,7575,,,1,83975,64.15,0.9294113,5386996,5006735,0.005778999999999999,2020-02-28,300765512.4,751913781.0,PASS,0.005872472326304032,1.0,5087672.587708716,98495
192,2020-03-23,SDGP,STXG18SD100 EUR P,Price,EUR,1844.12,100,866359568,469796,656387,SG1M77906915,6563875,AEMN.SI,,Ascendas Real Estate Investmen,SG,SGD,Singapore Exchange,8671,,,1,3429982,2.29,0.6365981,7854659,5000261,0.0057716,2020-02-28,25042238.3,62605595.75,PASS,0.005864952635143857,1.0,5081157.8313236935,4023127
193,2020-03-23,SDGP,STXG18SD100 EUR P,Price,EUR,1844.12,100,866359568,469796,256612,CA8667961053,2566124,SLF.TO,,Sun Life Financial Inc.,CA,CAD,Toronto Stock Exchange,8575,,,1,213839,35.56,0.6392637,7604115,4861035,0.005610899999999999,2020-02-28,54361475.16,135903687.9,PASS,0.005701653396030333,1.0,4939681.973070572,250818
194,2020-03-23,SDGP,STXG18SD100 EUR P,Price,EUR,1844.12,100,866359568,469796,PEG,US7445731067,2707677,PEG.N,,Public Service Enterprise Grou,US,USD,New York Stock Exchange,7535,,,1,140459,36.86,0.9294113,5177319,4811859,0.005554099999999999,2020-02-28,155927714.0,389819285.0,PASS,0.005643934685503586,1.0,4889676.815953103,164747
195,2020-03-23,SDGP,STXG18SD100 EUR P,Price,EUR,1844.12,100,866359568,469796,DTE,US2333311072,2280220,DTE.N,,DTE Energy Co.,US,USD,New York Stock Exchange,7535,,,1,65217,76.81,0.9294113,5009318,4655717,0.0053739,2020-02-28,139623217.3,349058043.25,PASS,0.005460820044008521,1.0,4731033.694252963,76495
196,2020-03-23,SDGP,STXG18SD100 EUR P,Price,EUR,1844.12,100,866359568,469796,RCI.B,CA7751092007,2169051,RCIb.TO,,Rogers Communications Inc. Cl,CA,CAD,Toronto Stock Exchange,6575,,,1,152750,47.27,0.6392637,7220493,4615799,0.005327800000000001,2020-02-28,46682353.26,116705883.15,PASS,0.005413974400429594,1.0,4690448.522719243,179164
197,2020-03-23,SDGP,STXG18SD100 EUR P,Price,EUR,1844.12,100,866359568,469796,ED,US2091151041,2216850,ED.N,,Consolidated Edison Inc.,US,USD,New York Stock Exchange,7535,,,1,75960,65.35,0.9294113,4963986,4613585,0.0053253,2020-02-28,141761038.6,354402596.5,PASS,0.005411433964226832,1.0,4688247.591508086,89096
198,2020-03-23,SDGP,STXG18SD100 EUR P,Price,EUR,1844.12,100,866359568,469796,HWP,US40434L1052,BYX4D52,HPQ.N,,HP Inc.,US,USD,New York Stock Exchange,9572,,,1,317410,13.7,0.9294113,4348517,4041561,0.004665,2020-02-28,220657740.8,551644352.0,PASS,0.004740453954353402,1.0,4106937.6400175053,372299
199,2020-03-23,SDGP,STXG18SD100 EUR P,Price,EUR,1844.12,100,866359568,469796,685085,AU000000SGP0,6850856,SGP.AX,,Stockland,AU,AUD,ASX,8673,,,1,3777753,1.795,0.5349169,6781067,3627307,0.0041868,2020-02-28,19236298.8,48090747.0,PASS,0.004254519317489137,1.0,3685943.517947544,4430979
200,2021-03-22,SDGP,STXG18SD100 EUR P,Price,EUR,2877.19,100,1019018528,354171,608625,AU000000FMG4,6086253,FMG.AX,,Fortescue Metals Group Ltd.,AU,AUD,ASX,55102010,,,1,2065669,19.16,0.6493929,39578218,25701814,0.025222099999999997,2021-02-26,121105607.9,302764019.75,PASS,0.025262804849698308,1.0,25743266.211090833,2030386
201,2021-03-22,SDGP,STXG18SD100 EUR P,Price,EUR,2877.19,100,1019018528,354171,617350,AU000000HVN7,6173508,HVN.AX,,Harvey Norman Holdings Ltd.,AU,AUD,ASX,40401010,,,1,5700744,5.93,0.6493929,33805412,21952994,0.021543299999999998,2021-02-26,10066975.91,25167439.775,PASS,0.02157806779445429,1.0,21988450.88098902,5603383
202,2021-03-22,SDGP,STXG18SD100 EUR P,Price,EUR,2877.19,100,1019018528,354171,37178,GB0009252882,925288,GSK.L,,GLAXOSMITHKLINE,GB,GBP,LSE,20103015,,,1,1246175,13.02,1.1610357,16225199,18838035,0.0184864,2021-02-26,125248020.4,313120051.0,PASS,0.01851623439655948,1.0,18868385.918885008,1224887
203,2021-03-22,SDGP,STXG18SD100 EUR P,Price,EUR,2877.19,100,1019018528,354171,643532,HK0006000050,6435327,0006.HK,,POWER ASSETS HOLDINGS LTD,HK,HKD,Hong Kong Stock Exchange,65101015,,,1,3679136,46.3,0.1079133,170343997,18382383,0.0180393,2021-02-26,13170002.66,32925006.65,PASS,0.018068412841324186,1.0,18412047.45686247,3616297
204,2021-03-22,SDGP,STXG18SD100 EUR P,Price,EUR,2877.19,100,1019018528,354171,670262,AU000000JBH7,6702623,JBH.AX,,JB Hi-Fi Ltd.,AU,AUD,ASX,40401030,,,1,541458,51.84,0.6493929,28069183,18227928,0.0178877,2021-02-26,14760951.75,36902379.375,PASS,0.01791656818068077,1.0,18257314.934288956,532209
205,2021-03-22,SDGP,STXG18SD100 EUR P,Price,EUR,2877.19,100,1019018528,354171,51152,GB0005603997,560399,LGEN.L,,LEGAL & GENERAL GRP,GB,GBP,LSE,30301010,,,1,5506289,2.721,1.1610357,14982612,17395348,0.0170707,2021-02-26,35983888.47,89959721.175,PASS,0.017098249659930974,1.0,17423433.19983936,5412246
206,2021-03-22,SDGP,STXG18SD100 EUR P,Price,EUR,2877.19,100,1019018528,354171,79087,GB0007908733,790873,SSE.L,,SCOTTISH & SOUTHERN ENERGY,GB,GBP,LSE,65101015,,,1,1021108,14.265,1.1610357,14566106,16911769,0.0165961,2021-02-26,37305528.74,93263821.85,PASS,0.016622883723642286,1.0,16939026.503181122,1003666
207,2021-03-22,SDGP,STXG18SD100 EUR P,Price,EUR,2877.19,100,1019018528,354171,B06QFB,GB00B06QFB75,B06QFB7,IGG.L,,IG GRP HLDG,GB,GBP,LSE,30202015,,,1,1519111,8.83,1.1610357,13413750,15573843,0.015283199999999999,2021-02-26,8457114.939,21142787.347,PASS,0.015307864891460632,1.0,15598997.948519092,1493167
208,2021-03-22,SDGP,STXG18SD100 EUR P,Price,EUR,2877.19,100,1019018528,354171,647453,JP3726800000,6474535,2914.T,,Japan Tobacco Inc.,JP,JPY,Tokio Stock Exchange,45103010,,,1,946732,2122.0,0.0077115,2008965304,15492136,0.015203,2021-02-26,101985844.8,254964612.0,PASS,0.015227535460170383,1.0,15517140.769690627,930562
209,2021-03-22,SDGP,STXG18SD100 EUR P,Price,EUR,2877.19,100,1019018528,354171,517617,FR0000133308,5176177,ORAN.PA,,ORANGE,FR,EUR,EURONEXT (FR),15102015,,,1,1439641,10.485,1.0,15094636,15094636,0.0148129,2021-02-26,80204406.37,200511015.925,PASS,0.014836805894754843,1.0,15118980.103094803,1415051
210,2021-03-22,SDGP,STXG18SD100 EUR P,Price,EUR,2877.19,100,1019018528,354171,B00D9P,BE0003810273,B00D9P6,PROX.BR,,PROXIMUS,BE,EUR,EURONEXT (BE),15102015,,,1,825107,17.92,1.0,14785917,14785917,0.01451,2021-02-26,13528235.99,33820589.975,PASS,0.01453341705762496,1.0,14809821.256871078,811017
211,2021-03-22,SDGP,STXG18SD100 EUR P,Price,EUR,2877.19,100,1019018528,354171,NL403F,NL0010773842,BNG8PQ9,NN.AS,,NN GROUP,NL,EUR,EURONEXT (NL),30301010,,,1,350152,40.89,1.0,14317715,14317715,0.014050499999999999,2021-02-26,31773813.52,79434533.8,PASS,0.014073175490569226,1.0,14340826.57268553,344172
212,2021-03-22,SDGP,STXG18SD100 EUR P,Price,EUR,2877.19,100,1019018528,354171,615252,NZCENE0001S6,6152529,CEN.NZ,,Contact Energy Ltd.,NZ,NZD,NZX,65101010,,,1,3444923,6.75,0.6013953,23253230,13984383,0.013723399999999998,2021-02-26,8800197.966,22000494.915,PASS,0.01374554759811236,1.0,14006967.679982392,3386088
213,2021-03-22,SDGP,STXG18SD100 EUR P,Price,EUR,2877.19,100,1019018528,354171,663376,HK0000608585,BM94GQ4,0017.HK,,New World Development Co. Ltd.,HK,HKD,Hong Kong Stock Exchange,35101010,,,1,3232970,40.0,0.1079133,129318800,13955218,0.0136948,2021-02-26,20637830.72,51594576.8,PASS,0.013716901441816837,1.0,13977776.71596127,3177760
214,2021-03-22,SDGP,STXG18SD100 EUR P,Price,EUR,2877.19,100,1019018528,354171,B04PZ7,SG1Q52922370,B04PZ72,SUNT.SI,,Suntec Real Estate Investment,SG,SGD,Singapore Exchange,35102030,,,1,14279935,1.55,0.6254497,22133899,13843640,0.0135853,2021-02-26,8048030.778,20120076.945,PASS,0.013607224724531521,1.0,13866014.108957317,14036068
215,2021-03-22,SDGP,STXG18SD100 EUR P,Price,EUR,2877.19,100,1019018528,354171,JP609N,JP3752900005,BYT8143,6178.T,,JAPAN POST HOLDINGS,JP,JPY,Tokio Stock Exchange,30301010,,,1,1580150,1086.0,0.0077115,1716042900,13233265,0.0129863,2021-02-26,46983981.12,117459952.8,PASS,0.013007258024495866,1.0,13254636.925437964,1553163
216,2021-03-22,SDGP,STXG18SD100 EUR P,Price,EUR,2877.19,100,1019018528,354171,PPL,US69351T1060,2680905,PPL.N,,PPL Corp.,US,USD,New York Stock Exchange,65101015,,,1,530681,29.07,0.8380825,15426897,12929012,0.0126877,2021-02-26,104991018.5,262477546.25,PASS,0.012708176126948877,1.0,12949866.930448186,521617
217,2021-03-22,SDGP,STXG18SD100 EUR P,Price,EUR,2877.19,100,1019018528,354171,641440,JP3768600003,6414401,1808.T,,Haseko Corp.,JP,JPY,Tokio Stock Exchange,50101010,,,1,1013787,1636.0,0.0077115,1658555532,12789951,0.0125512,2021-02-26,13612792.04,34031980.1,PASS,0.012571455835538415,1.0,12810546.420347366,996468
218,2021-03-22,SDGP,STXG18SD100 EUR P,Price,EUR,2877.19,100,1019018528,354171,681042,HK0083000502,6810429,0083.HK,,Sino Land Co. Ltd.,HK,HKD,Hong Kong Stock Exchange,35101010,,,1,10453173,11.2,0.1079133,117075538,12634008,0.0123982,2021-02-26,5308549.864,13271374.66,PASS,0.012418208915495919,1.0,12654384.969465127,10274625
219,2021-03-22,SDGP,STXG18SD100 EUR P,Price,EUR,2877.19,100,1019018528,354171,POW,CA7392391016,2697701,POW.TO,,Power Corp. of Canada,CA,CAD,Toronto Stock Exchange,30301010,,,1,550743,33.53,0.6689411,18466413,12352942,0.0121224,2021-02-26,45306240.07,113265600.175,PASS,0.012141963813876831,1.0,12372886.092646034,541337
220,2021-03-22,SDGP,STXG18SD100 EUR P,Price,EUR,2877.19,100,1019018528,354171,681075,SG1T75931496,B02PY22,STEL.SI,,Singapore Telecommunications L,SG,SGD,Singapore Exchange,15102015,,,1,8303472,2.36,0.6254497,19596194,12256434,0.012027699999999999,2021-02-26,49178916.73,122947291.825,PASS,0.01204711098166752,1.0,12276229.299191471,8161660
