,Date,Index_Symbol,Index_Name,Index_Type,Index_Currency,Index_Close,Index_Component_Count,Index_Mcap_Units,Index_Divisor,Internal_Number,ISIN,SEDOL,RIC,CUSIP,Instrument_Name,Country,Currency,Exchange,ICB,Shares,Free_Float,Capfactor,Weightfactor,Close_unadjusted_local,FX_local_to_Index_Currency,Mcap_Units_local,Mcap_Units_Index_Currency,Weight,Cutoff,ADTV_3M_EUR,ADTV_Cap_Screen,Liquidity_Test,New_Weight,New_Weight_Sum,New_Weightfactor
486,2019-03-18,SDGP,STXG18SD100 EUR P,Price,EUR,2802.77,100.0,1014191272.0,361853.0,DUK,US26441C2044,B7VD3F2,DUK.N,,Duke Energy Corp.,US,USD,New York Stock Exchange,7575.0,,,1.0,89545.0,90.06,0.8820287,8064423.0,7113052.0,0.007013500000000001,2019-02-28,254742156.08,636855390.2,PASS,0.0070509103371129735,1.0,88763
487,2019-03-18,SDGP,STXG18SD100 EUR P,Price,EUR,2802.77,100.0,1014191272.0,361853.0,RY,CA7800871021,2754383,RY.TO,,Royal Bank of Canada,CA,CAD,Toronto Stock Exchange,8355.0,,,1.0,103023.0,104.17,0.6610697,10731906.0,7094538.0,0.0069952999999999994,2019-02-28,206975308.48,517438271.2,PASS,0.007032613257461521,1.0,102124
488,2019-03-18,SDGP,STXG18SD100 EUR P,Price,EUR,2802.77,100.0,1014191272.0,361853.0,B0PB4M,HK0823032773,B0PB4M7,0823.HK,,Link Real Estate Investment Tr,HK,HKD,Hong Kong Stock Exchange,8672.0,,,1.0,710042.0,87.3,0.1123608,61986667.0,6964871.0,0.0068674,2019-02-28,49485445.08,123713612.7,PASS,0.006904031032877968,1.0,703840
489,2019-03-18,SDGP,STXG18SD100 EUR P,Price,EUR,2802.77,100.0,1014191272.0,361853.0,HOU,US15189T1079,2440637,CNP.N,,CenterPoint Energy Inc.,US,USD,New York Stock Exchange,7575.0,,,1.0,246326.0,30.58,0.8820287,7532649.0,6644013.0,0.006551,2019-02-28,129290199.76,323225499.4,PASS,0.006585943340475809,1.0,244173
490,2019-03-18,SDGP,STXG18SD100 EUR P,Price,EUR,2802.77,100.0,1014191272.0,361853.0,ETN,IE00B8KQN827,B8KQN82,ETN.N,,EATON CORP. PLC,US,USD,New York Stock Exchange,2727.0,,,1.0,86347.0,82.1,0.8820287,7089089.0,6252780.0,0.0061653,2019-02-28,164303792.94,410759482.35,PASS,0.006198185998631584,1.0,85593
491,2019-03-18,SDGP,STXG18SD100 EUR P,Price,EUR,2802.77,100.0,1014191272.0,361853.0,ED,US2091151041,2216850,ED.N,,Consolidated Edison Inc.,US,USD,New York Stock Exchange,7535.0,,,1.0,83508.0,84.7,0.8820287,7073128.0,6238702.0,0.0061514000000000004,2019-02-28,149485452.04,373713630.1,PASS,0.0061842118553813,1.0,82779
492,2019-03-18,SDGP,STXG18SD100 EUR P,Price,EUR,2802.77,100.0,1014191272.0,361853.0,KSS,US5002551043,2496113,KSS.N,,Kohl's Corp.,US,USD,New York Stock Exchange,5371.0,,,1.0,101557.0,69.11,0.8820287,7018604.0,6190610.0,0.006104000000000001,2019-02-28,193263324.59,483158311.475,PASS,0.0061365590215637835,1.0,100670
493,2019-03-18,SDGP,STXG18SD100 EUR P,Price,EUR,2802.77,100.0,1014191272.0,361853.0,DH,US87612E1064,2259101,TGT.N,,Target Corp.,US,USD,New York Stock Exchange,5373.0,,,1.0,89693.0,77.88,0.8820287,6985291.0,6161227.0,0.0060750000000000005,2019-02-28,319063606.37,797659015.925,PASS,0.006107404334207075,1.0,88909
494,2019-03-18,SDGP,STXG18SD100 EUR P,Price,EUR,2802.77,100.0,1014191272.0,361853.0,HWP,US40434L1052,BYX4D52,HPQ.N,,HP Inc.,US,USD,New York Stock Exchange,9572.0,,,1.0,334576.0,19.95,0.8820287,6674791.0,5887357.0,0.005805,2019-02-28,203098247.53,507745618.825,PASS,0.005835964141575649,1.0,331655
495,2019-03-18,SDGP,STXG18SD100 EUR P,Price,EUR,2802.77,100.0,1014191272.0,361853.0,AEP,US0255371017,2026242,AEP.N,,American Electric Power Co. In,US,USD,New York Stock Exchange,7535.0,,,1.0,78602.0,83.48,0.8820287,6561695.0,5787603.0,0.005706599999999999,2019-02-28,178883514.28,447208785.7,PASS,0.005737039271372195,1.0,77915
496,2019-03-18,SDGP,STXG18SD100 EUR P,Price,EUR,2802.77,100.0,1014191272.0,361853.0,PFE,US7170811035,2684703,PFE.N,,Pfizer Inc.,US,USD,New York Stock Exchange,4577.0,,,1.0,155605.0,41.81,0.8820287,6505845.0,5738342.0,0.005658,2019-02-28,941471179.47,2353677948.675,PASS,0.0056881800366985385,1.0,154245
497,2019-03-18,SDGP,STXG18SD100 EUR P,Price,EUR,2802.77,100.0,1014191272.0,361853.0,PEG,US7445731067,2707677,PEG.N,,Public Service Enterprise Grou,US,USD,New York Stock Exchange,7535.0,,,1.0,105035.0,59.61,0.8820287,6261136.0,5522502.0,0.0054452,2019-02-28,148679003.05,371697507.625,PASS,0.005474244951543104,1.0,104117
498,2019-03-18,SDGP,STXG18SD100 EUR P,Price,EUR,2802.77,100.0,1014191272.0,361853.0,DTE,US2333311072,2280220,DTE.N,,DTE Energy Co.,US,USD,New York Stock Exchange,7535.0,,,1.0,48412.0,123.34,0.8820287,5971136.0,5266713.0,0.005193,2019-02-28,116707649.19,291769122.975,PASS,0.005220699704944417,1.0,47989
499,2019-03-18,SDGP,STXG18SD100 EUR P,Price,EUR,2802.77,100.0,1014191272.0,361853.0,RCI.B,CA7751092007,2169051,RCIb.TO,,Rogers Communications Inc. Cl,CA,CAD,Toronto Stock Exchange,6575.0,,,1.0,108586.0,72.85,0.6610697,7910490.0,5229385.0,0.0051562,2019-02-28,42389362.82,105973407.05,PASS,0.0051837034120228,1.0,107637
500,2020-03-23,SDGP,STXG18SD100 EUR P,Price,EUR,1844.12,100.0,866359568.0,469796.0,400609,NL0000303709,5927375,AEGN.AS,,AEGON,NL,EUR,EURONEXT (NL),8575.0,,,1.0,10111597.0,2.13,1.0,21537702.0,21537702.0,0.024860000000000004,2020-02-28,31685938.32,79214845.8,PASS,0.02526209759989453,1.0,11860140
501,2020-03-23,SDGP,STXG18SD100 EUR P,Price,EUR,1844.12,100.0,866359568.0,469796.0,608625,AU000000FMG4,6086253,FMG.AX,,Fortescue Metals Group Ltd.,AU,AUD,ASX,1757.0,,,1.0,4209728.0,9.55,0.5349169,40202902.0,21505212.0,0.0248225,2020-02-28,86082482.86,215206207.15,PASS,0.02522399105685366,1.0,4937693
502,2020-03-23,SDGP,STXG18SD100 EUR P,Price,EUR,1844.12,100.0,866359568.0,469796.0,080341,GB00B03MM408,B03MM40,RDSb.L,,ROYAL DUTCH SHELL B,GB,GBP,LSE,537.0,,,1.0,1502138.0,10.676,1.0679769,16036825.0,17126959.0,0.0197689,2020-02-28,139361974.24,348404935.6,PASS,0.020088651699217815,1.0,1761896
503,2020-03-23,SDGP,STXG18SD100 EUR P,Price,EUR,1844.12,100.0,866359568.0,469796.0,424245,FR0000120685,B1HDJL2,CNAT.PA,,NATIXIS,FR,EUR,EURONEXT (FR),8355.0,,,1.0,6622246.0,2.393,1.0,15847035.0,15847035.0,0.018291500000000002,2020-02-28,24575870.64,61439676.6,PASS,0.018587355520855622,1.0,7767386
504,2020-03-23,SDGP,STXG18SD100 EUR P,Price,EUR,1844.12,100.0,866359568.0,469796.0,556582,FR0000121964,7582556,LOIM.PA,,KLEPIERRE,FR,EUR,EURONEXT (FR),8672.0,,,1.0,734254.0,20.0,1.0,14685080.0,14685080.0,0.0169503,2020-02-28,28752988.03,71882470.075,PASS,0.01722446230681787,1.0,861223
505,2020-03-23,SDGP,STXG18SD100 EUR P,Price,EUR,1844.12,100.0,866359568.0,469796.0,478511,CH0244767585,BRJL176,UBSG.S,,UBS GROUP,CH,CHF,SIX Swiss Exchange,8355.0,,,1.0,1884547.0,7.79,0.9458949,14680621.0,13886325.0,0.0160284,2020-02-28,179152659.51,447881648.775,PASS,0.016287651052701104,1.0,2210437
506,2020-03-23,SDGP,STXG18SD100 EUR P,Price,EUR,1844.12,100.0,866359568.0,469796.0,491134,FR0013326246,BFYM460,URW.AS,,UNIBAIL-RODAMCO-WESTFIELD,FR,EUR,EURONEXT (NL),8672.0,,,1.0,213875.0,64.52,1.0,13799215.0,13799215.0,0.015927800000000002,2020-02-28,155886557.07,389716392.675,PASS,0.016185423899903465,1.0,250859
507,2020-03-23,SDGP,STXG18SD100 EUR P,Price,EUR,1844.12,100.0,866359568.0,469796.0,407683,IT0000072618,4076836,ISP.MI,,INTESA SANPAOLO,IT,EUR,Milan,8355.0,,,1.0,9337742.0,1.4488,1.0,13528521.0,13528521.0,0.0156154,2020-02-28,270153232.44,675383081.1,PASS,0.015867970992010982,1.0,10952492
508,2020-03-23,SDGP,STXG18SD100 EUR P,Price,EUR,1844.12,100.0,866359568.0,469796.0,448816,NL0011821202,BZ57390,INGA.AS,,ING GRP,NL,EUR,EURONEXT (NL),8355.0,,,1.0,2789984.0,4.835,1.0,13489573.0,13489573.0,0.0155704,2020-02-28,155336911.16,388342277.9,PASS,0.015822243140361937,1.0,3272439
509,2020-03-23,SDGP,STXG18SD100 EUR P,Price,EUR,1844.12,100.0,866359568.0,469796.0,021623,GB0002162385,0216238,AV.L,,AVIVA,GB,GBP,LSE,8575.0,,,1.0,5921292.0,2.11,1.0679769,12493926.0,13343225.0,0.015401499999999999,2020-02-28,40415575.36,101038938.4,PASS,0.015650611270505856,1.0,6945236
510,2020-03-23,SDGP,STXG18SD100 EUR P,Price,EUR,1844.12,100.0,866359568.0,469796.0,616400,HK0008011667,6574071,0008.HK,,PCCW,HK,HKD,Hong Kong Stock Exchange,6535.0,,,1.0,27380405.0,3.92,0.1198344,107331188.0,12861967.0,0.014846,2020-02-28,3862735.51,9656838.775,PASS,0.009656838775,1.0,20557363
511,2020-03-23,SDGP,STXG18SD100 EUR P,Price,EUR,1844.12,100.0,866359568.0,469796.0,609128,AU000000BEN6,6091280,BEN.AX,,Bendigo & Adelaide Bank Ltd.,AU,AUD,ASX,8355.0,,,1.0,4121234.0,5.67,0.5349169,23367397.0,12499615.0,0.014427700000000002,2020-02-28,13843587.93,34608969.825,PASS,0.014661060560820527,1.0,4833882
512,2020-03-23,SDGP,STXG18SD100 EUR P,Price,EUR,1844.12,100.0,866359568.0,469796.0,NL403F,NL0010773842,BNG8PQ9,NN.AS,,NN GROUP,NL,EUR,EURONEXT (NL),8575.0,,,1.0,583079.0,21.41,1.0,12483721.0,12483721.0,0.014409400000000001,2020-02-28,36976316.12,92440790.3,PASS,0.014642464567816583,1.0,683908
513,2020-03-23,SDGP,STXG18SD100 EUR P,Price,EUR,1844.12,100.0,866359568.0,469796.0,EG2,DE0005190037,5756030,BMWG_p.DE,,BMW PREF,DE,EUR,XETRA (DE),3353.0,,,1.0,352535.0,34.42,1.0,12134255.0,12134255.0,0.014006000000000001,2020-02-28,4838556.37,12096390.925,PASS,0.012096390925,1.0,351435
514,2020-03-23,SDGP,STXG18SD100 EUR P,Price,EUR,1844.12,100.0,866359568.0,469796.0,656835,BMG668971101,6568353,0659.HK,,NWS HOLDINGS,HK,HKD,Hong Kong Stock Exchange,2357.0,,,1.0,13042125.0,7.44,0.1198344,97033410.0,11627940.0,0.0134216,2020-02-28,3425362.61,8563406.525,PASS,0.008563406525000001,1.0,9604884
515,2020-03-23,SDGP,STXG18SD100 EUR P,Price,EUR,1844.12,100.0,866359568.0,469796.0,481775,FR0000130809,5966516,SOGN.PA,,GRP SOCIETE GENERALE,FR,EUR,EURONEXT (FR),8355.0,,,1.0,841563.0,13.782,1.0,11598421.0,11598421.0,0.013387500000000002,2020-02-28,116547285.77,291368214.425,PASS,0.01360403586559083,1.0,987087
516,2020-03-23,SDGP,STXG18SD100 EUR P,Price,EUR,1844.12,100.0,866359568.0,469796.0,B00D9P,BE0003810273,B00D9P6,PROX.BR,,PROXIMUS,BE,EUR,EURONEXT (BE),6535.0,,,1.0,572221.0,19.4,1.0,11101087.0,11101087.0,0.0128135,2020-02-28,19132924.3,47832310.75,PASS,0.013020751713445234,1.0,671173
517,2020-03-23,SDGP,STXG18SD100 EUR P,Price,EUR,1844.12,100.0,866359568.0,469796.0,647453,JP3726800000,6474535,2914.T,,Japan Tobacco Inc.,JP,JPY,Tokio Stock Exchange,3785.0,,,1.0,694814.0,1905.0,0.0083463,1323620670.0,11047335.0,0.0127514,2020-02-28,110092485.07,275231212.675,PASS,0.012957647278169553,1.0,814962
518,2020-03-23,SDGP,STXG18SD100 EUR P,Price,EUR,1844.12,100.0,866359568.0,469796.0,407228,ES0113900J37,5705946,SAN.MC,,BCO SANTANDER,ES,EUR,SIBE,8355.0,,,1.0,5194352.0,2.115,1.0,10986054.0,10986054.0,0.0126807,2020-02-28,154767148.21,386917870.525,PASS,0.012885803742356497,1.0,6092579
519,2020-03-23,SDGP,STXG18SD100 EUR P,Price,EUR,1844.12,100.0,866359568.0,469796.0,426292,DK0010274414,4588825,DANSKE.CO,,DANSKE BANK,DK,DKK,OMX (DK),8355.0,,,1.0,1204423.0,68.04,0.1338662,81948941.0,10970193.0,0.0126624,2020-02-28,40661336.85,101653342.125,PASS,0.012867207749352554,1.0,1412697
520,2020-03-23,SDGP,STXG18SD100 EUR P,Price,EUR,1844.12,100.0,866359568.0,469796.0,B05NXN,KYG9828G1082,B05NXN7,0868.HK,,XINYI GLASS HOLDINGS,HK,HKD,Hong Kong Stock Exchange,3355.0,,,1.0,11015846.0,8.2,0.1198344,90329937.0,10824634.0,0.012494400000000001,2020-02-28,10016037.82,25040094.55,PASS,0.012696490436529453,1.0,12920768
521,2020-03-23,SDGP,STXG18SD100 EUR P,Price,EUR,1844.12,100.0,866359568.0,469796.0,698899,BMG988031446,6586537,0551.HK,,Yue Yuen Industrial (Holdings),HK,HKD,Hong Kong Stock Exchange,3765.0,,,1.0,9002436.0,10.0,0.1198344,90024360.0,10788015.0,0.012452099999999999,2020-02-28,3647815.7,9119539.25,PASS,0.00911953925,1.0,7610118
522,2020-03-23,SDGP,STXG18SD100 EUR P,Price,EUR,1844.12,100.0,866359568.0,469796.0,648631,BMG524401079,6486314,0683.HK,,Kerry Properties Ltd.,HK,HKD,Hong Kong Stock Exchange,8633.0,,,1.0,5075267.0,17.6,0.1198344,89324699.0,10704172.0,0.0123553,2020-02-28,6743871.72,16859679.3,PASS,0.01255514056620985,1.0,5952884
523,2020-03-23,SDGP,STXG18SD100 EUR P,Price,EUR,1844.12,100.0,866359568.0,469796.0,681182,SG1P66918738,B012899,SPRM.SI,,Singapore Press Holdings Ltd.,SG,SGD,Singapore Exchange,5557.0,,,1.0,10070243.0,1.65,0.6365981,16615901.0,10577651.0,0.012209300000000001,2020-02-28,6875257.89,17188144.725,PASS,0.012406779091970728,1.0,11811628
524,2020-03-23,SDGP,STXG18SD100 EUR P,Price,EUR,1844.12,100.0,866359568.0,469796.0,490541,FR0000120271,B15C557,TOTF.PA,,TOTAL,FR,EUR,EURONEXT (FR),537.0,,,1.0,396805.0,26.5,1.0,10515333.0,10515333.0,0.0121374,2020-02-28,259972701.71,649931754.275,PASS,0.012333716146780364,1.0,465423
525,2020-03-23,SDGP,STXG18SD100 EUR P,Price,EUR,1844.12,100.0,866359568.0,469796.0,079087,GB0007908733,0790873,SSE.L,,SCOTTISH & SOUTHERN ENERGY,GB,GBP,LSE,7535.0,,,1.0,905673.0,10.725,1.0679769,9713343.0,10373626.0,0.011973800000000001,2020-02-28,60339338.81,150848347.025,PASS,0.01216747000167406,1.0,1062285
526,2020-03-23,SDGP,STXG18SD100 EUR P,Price,EUR,1844.12,100.0,866359568.0,469796.0,681075,SG1T75931496,B02PY22,STEL.SI,,Singapore Telecommunications L,SG,SGD,Singapore Exchange,6575.0,,,1.0,7034042.0,2.28,0.6365981,16037616.0,10209516.0,0.011784399999999999,2020-02-28,56473020.74,141182551.85,PASS,0.011975006554955633,1.0,8250411
527,2020-03-23,SDGP,STXG18SD100 EUR P,Price,EUR,1844.12,100.0,866359568.0,469796.0,B1FF8P,JP3142500002,B1FF8P7,5019.T,,Idemitsu Kosan Co. Ltd.,JP,JPY,Tokio Stock Exchange,533.0,,,1.0,504798.0,2414.0,0.0083463,1218582372.0,10170654.0,0.0117395,2020-02-28,34164924.41,85412311.025,PASS,0.011929380320754699,1.0,592089
528,2020-03-23,SDGP,STXG18SD100 EUR P,Price,EUR,1844.12,100.0,866359568.0,469796.0,658508,AU000000SUN6,6585084,SUN.AX,,SUNCORP GROUP LTD.,AU,AUD,ASX,8575.0,,,1.0,2428909.0,7.81,0.5349169,18969779.0,10147256.0,0.011712499999999999,2020-02-28,25047314.71,62618286.775,PASS,0.011901943609765271,1.0,2848922
529,2020-03-23,SDGP,STXG18SD100 EUR P,Price,EUR,1844.12,100.0,866359568.0,469796.0,662460,AU000000NAB4,6624608,NAB.AX,,National Australia Bank Ltd.,AU,AUD,ASX,8355.0,,,1.0,1360700.0,13.88,0.5349169,18886516.0,10102717.0,0.0116611,2020-02-28,99325904.52,248314761.3,PASS,0.011849712241437252,1.0,1595997
530,2020-03-23,SDGP,STXG18SD100 EUR P,Price,EUR,1844.12,100.0,866359568.0,469796.0,037178,GB0009252882,0925288,GSK.L,,GLAXOSMITHKLINE,GB,GBP,LSE,4577.0,,,1.0,680826.0,13.746,1.0679769,9358634.0,9994805.0,0.0115366,2020-02-28,149778315.47,374445788.675,PASS,0.011723198518541561,1.0,798561
531,2020-03-23,SDGP,STXG18SD100 EUR P,Price,EUR,1844.12,100.0,866359568.0,469796.0,681042,HK0083000502,6810429,0083.HK,,Sino Land Co. Ltd.,HK,HKD,Hong Kong Stock Exchange,8633.0,,,1.0,10120185.0,8.23,0.1198344,83289123.0,9980902.0,0.0115205,2020-02-28,8115035.0,20287587.5,PASS,0.011706838109396014,1.0,11870206
532,2020-03-23,SDGP,STXG18SD100 EUR P,Price,EUR,1844.12,100.0,866359568.0,469796.0,F,US3453708600,2615468,F.N,,Ford Motor Co.,US,USD,New York Stock Exchange,3353.0,,,1.0,2642682.0,4.01,0.9294113,10597155.0,9849115.0,0.0113684,2020-02-28,438116919.43,1095292298.575,PASS,0.011552277970822243,1.0,3099669
533,2020-03-23,SDGP,STXG18SD100 EUR P,Price,EUR,1844.12,100.0,866359568.0,469796.0,RKT,US96145D1054,BYR0914,WRK.N,,WESTROCK,US,USD,New York Stock Exchange,2723.0,,,1.0,415350.0,24.81,0.9294113,10304834.0,9577429.0,0.0110548,2020-02-28,88956673.23,222391683.075,PASS,0.011233605653552454,1.0,487174
534,2020-03-23,SDGP,STXG18SD100 EUR P,Price,EUR,1844.12,100.0,866359568.0,469796.0,606558,AU000000ANZ3,6065586,ANZ.AX,,Australia & New Zealand Bankin,AU,AUD,ASX,8355.0,,,1.0,1257041.0,14.1,0.5349169,17724278.0,9481016.0,0.0109435,2020-02-28,90656563.56,226641408.9,PASS,0.011120505433807151,1.0,1474413
535,2020-03-23,SDGP,STXG18SD100 EUR P,Price,EUR,1844.12,100.0,866359568.0,469796.0,725147,IT0003153415,7251470,SRG.MI,,SNAM RETE GAS,IT,EUR,Milan,577.0,,,1.0,2538163.0,3.704,1.0,9401356.0,9401356.0,0.0108516,2020-02-28,50745000.19,126862500.475,PASS,0.01102711899899499,1.0,2977084
536,2020-03-23,SDGP,STXG18SD100 EUR P,Price,EUR,1844.12,100.0,866359568.0,469796.0,663376,HK0017000149,6633767,0017.HK,,New World Development Co. Ltd.,HK,HKD,Hong Kong Stock Exchange,8633.0,,,1.0,10188894.0,7.61,0.1198344,77537483.0,9291658.0,0.010724899999999999,2020-02-28,17359146.96,43397867.4,PASS,0.010898369692240902,1.0,11950756
537,2020-03-23,SDGP,STXG18SD100 EUR P,Price,EUR,1844.12,100.0,866359568.0,469796.0,461785,DE0005552004,4617859,DPWGn.DE,,DEUTSCHE POST,DE,EUR,XETRA (DE),2771.0,,,1.0,429649.0,21.155,1.0,9089225.0,9089225.0,0.010491299999999999,2020-02-28,102578739.68,256446849.2,PASS,0.010660991333458303,1.0,503947
538,2020-03-23,SDGP,STXG18SD100 EUR P,Price,EUR,1844.12,100.0,866359568.0,469796.0,481334,SE0000148884,4813345,SEBa.ST,,SKANDINAVISKA ENSKILDA BK A,SE,SEK,OMX (SE),8355.0,,,1.0,1619429.0,62.08,0.0901153,100534152.0,9059665.0,0.0104572,2020-02-28,50650689.08,126626722.7,PASS,0.01062633978365314,1.0,1899474
539,2020-03-23,SDGP,STXG18SD100 EUR P,Price,EUR,1844.12,100.0,866359568.0,469796.0,626551,SG1L01001701,6175203,DBSM.SI,,DBS Group Holdings Ltd.,SG,SGD,Singapore Exchange,8355.0,,,1.0,834059.0,16.88,0.6365981,14078916.0,8962611.0,0.010345100000000001,2020-02-28,76556251.76,191390629.4,PASS,0.010512426624322965,1.0,978285
540,2020-03-23,SDGP,STXG18SD100 EUR P,Price,EUR,1844.12,100.0,866359568.0,469796.0,B1G185,JP3711200000,B1G1854,8304.T,,AOZORA BANK,JP,JPY,Tokio Stock Exchange,8355.0,,,1.0,537219.0,1977.0,0.0083463,1062081963.0,8864455.0,0.0102318,2020-02-28,14754547.57,36886368.925,PASS,0.010397294055615479,1.0,630115
541,2020-03-23,SDGP,STXG18SD100 EUR P,Price,EUR,1844.12,100.0,866359568.0,469796.0,217052,CA1360691010,2170525,CM.TO,,Canadian Imperial Bank of Comm,CA,CAD,Toronto Stock Exchange,8355.0,,,1.0,196201.0,67.61,0.6392637,13265150.0,8479929.0,0.009788,2020-02-28,131418192.5,328545481.25,PASS,0.009946315820907789,1.0,230129
542,2020-03-23,SDGP,STXG18SD100 EUR P,Price,EUR,1844.12,100.0,866359568.0,469796.0,643532,HK0006000050,6435327,0006.HK,,POWER ASSETS HOLDINGS LTD,HK,HKD,Hong Kong Stock Exchange,7535.0,,,1.0,1663730.0,41.85,0.1198344,69627101.0,8343722.0,0.0096308,2020-02-28,14312025.28,35780063.2,PASS,0.009786573192480458,1.0,1951433
543,2020-03-23,SDGP,STXG18SD100 EUR P,Price,EUR,1844.12,100.0,866359568.0,469796.0,691678,SG1M31001969,6916781,UOBH.SI,,United Overseas Bank Ltd.,SG,SGD,Singapore Exchange,8355.0,,,1.0,722824.0,17.57,0.6365981,12700018.0,8084807.0,0.009331899999999999,2020-02-28,42577527.82,106443819.55,PASS,0.009482838640082692,1.0,847815
544,2020-03-23,SDGP,STXG18SD100 EUR P,Price,EUR,1844.12,100.0,866359568.0,469796.0,405671,IT0000062072,4056719,GASI.MI,,ASSICURAZIONI GENERALI,IT,EUR,Milan,8532.0,,,1.0,733966.0,10.895,1.0,7996560.0,7996560.0,0.0092301,2020-02-28,74010258.69,185025646.725,PASS,0.009379392077907743,1.0,860890
545,2020-03-23,SDGP,STXG18SD100 EUR P,Price,EUR,1844.12,100.0,866359568.0,469796.0,642012,SG1M51904654,6420129,CMLT.SI,,CAPITALAND MALL TRUST MGMT,SG,SGD,Singapore Exchange,8672.0,,,1.0,7742003.0,1.61,0.6365981,12464625.0,7934956.0,0.009159,2020-02-28,20258856.19,50647140.475,PASS,0.009307142072302252,1.0,9080821
546,2020-03-23,SDGP,STXG18SD100 EUR P,Price,EUR,1844.12,100.0,866359568.0,469796.0,US20RF,NL0009434992,B3SPXZ3,LYB.N,,LYONDELLBASELL INDUSTRIES,US,USD,New York Stock Exchange,1353.0,,,1.0,209165.0,40.49,0.9294113,8469091.0,7871269.0,0.0090855,2020-02-28,169477403.87,423693509.675,PASS,0.009232453247942146,1.0,245336
547,2020-03-23,SDGP,STXG18SD100 EUR P,Price,EUR,1844.12,100.0,866359568.0,469796.0,IP,US4601461035,2465254,IP.N,,International Paper Co.,US,USD,New York Stock Exchange,1737.0,,,1.0,317761.0,26.47,0.9294113,8411134.0,7817403.0,0.0090233,2020-02-28,113840557.81,284601394.525,PASS,0.009169247195218354,1.0,372711
548,2020-03-23,SDGP,STXG18SD100 EUR P,Price,EUR,1844.12,100.0,866359568.0,469796.0,SBC,US00206R1023,2831811,T.N,,AT&T Inc.,US,USD,New York Stock Exchange,6535.0,,,1.0,309055.0,26.77,0.9294113,8273402.0,7689394.0,0.0088755,2020-02-28,1094305213.05,2735763032.625,PASS,0.009019056606913269,1.0,362497
549,2020-03-23,SDGP,STXG18SD100 EUR P,Price,EUR,1844.12,100.0,866359568.0,469796.0,615252,NZCENE0001S6,6152529,CEN.NZ,,Contact Energy Ltd.,NZ,NZD,NZX,7537.0,,,1.0,3035199.0,4.8,0.5270238,14568955.0,7678186.0,0.0088626,2020-02-28,3944458.0,9861145.0,PASS,0.00900594795610721,1.0,3560065
550,2020-03-23,SDGP,STXG18SD100 EUR P,Price,EUR,1844.12,100.0,866359568.0,469796.0,479736,FR0010411983,B1LB9P6,SCOR.PA,,SCOR,FR,EUR,EURONEXT (FR),8538.0,,,1.0,394712.0,19.295,1.0,7615968.0,7615968.0,0.0087908,2020-02-28,16256500.48,40641251.2,PASS,0.008932986628364956,1.0,462969
551,2020-03-23,SDGP,STXG18SD100 EUR P,Price,EUR,1844.12,100.0,866359568.0,469796.0,STX,IE00B58JVZ52,B58JVZ5,STX.OQ,,Seagate Technology Inc.,US,USD,NASDAQ,9572.0,,,1.0,199537.0,40.78,0.9294113,8137119.0,7562730.0,0.0087293,2020-02-28,133398903.41,333497258.525,PASS,0.00887049189777793,1.0,234041
552,2020-03-23,SDGP,STXG18SD100 EUR P,Price,EUR,1844.12,100.0,866359568.0,469796.0,557955,FI0009007132,5579550,FORTUM.HE,,FORTUM,FI,EUR,OMX (FI),7535.0,,,1.0,614799.0,12.28,1.0,7549732.0,7549732.0,0.008714300000000001,2020-02-28,41571870.85,103929677.125,PASS,0.008855249280561582,1.0,721112
553,2020-03-23,SDGP,STXG18SD100 EUR P,Price,EUR,1844.12,100.0,866359568.0,469796.0,PRU,US7443201022,2819118,PRU.N,,Prudential Financial Inc.,US,USD,New York Stock Exchange,8575.0,,,1.0,206458.0,39.22,0.9294113,8097283.0,7525706.0,0.0086866,2020-02-28,163994785.15,409986962.875,PASS,0.00882710124743539,1.0,242160
554,2020-03-23,SDGP,STXG18SD100 EUR P,Price,EUR,1844.12,100.0,866359568.0,469796.0,554398,FR0000120222,5543986,CNPP.PA,,CNP ASSURANCES,FR,EUR,EURONEXT (FR),8575.0,,,1.0,1104850.0,6.76,1.0,7468786.0,7468786.0,0.0086209,2020-02-28,8377515.96,20943789.9,PASS,0.008760338584027786,1.0,1295908
555,2020-03-23,SDGP,STXG18SD100 EUR P,Price,EUR,1844.12,100.0,866359568.0,469796.0,SCL.B,CA82028K2002,2801836,SJRb.TO,,Shaw Communications Inc. Cl B,CA,CAD,Toronto Stock Exchange,5553.0,,,1.0,647683.0,17.84,0.6392637,11554665.0,7386478.0,0.0085259,2020-02-28,20873975.14,52184937.85,PASS,0.008663802008324246,1.0,759685
556,2020-03-23,SDGP,STXG18SD100 EUR P,Price,EUR,1844.12,100.0,866359568.0,469796.0,BNS,CA0641491075,2076281,BNS.TO,,Bank of Nova Scotia,CA,CAD,Toronto Stock Exchange,8355.0,,,1.0,246607.0,46.72,0.6392637,11521479.0,7365263.0,0.0085014,2020-02-28,136686931.86,341717329.65,PASS,0.008638905733537542,1.0,289252
557,2020-03-23,SDGP,STXG18SD100 EUR P,Price,EUR,1844.12,100.0,866359568.0,469796.0,B04PZ7,SG1Q52922370,B04PZ72,SUNT.SI,,Suntec Real Estate Investment,SG,SGD,Singapore Exchange,8671.0,,,1.0,10405275.0,1.11,0.6365981,11549855.0,7352616.0,0.0084868,2020-02-28,11794382.97,29485957.425,PASS,0.008624069586113631,1.0,12204611
